date,TA_f,VPD_f,SW_IN_f,FC_2_f,GPP_FC_2_rei_f,RECO_FC_2_rei_f,GPP_FC_2_fal_f,RECO_FC_2_fal_f,GPP_FC_2_las_f,RECO_FC_2_las_f
2020-12-23,291.61593055555556,1000.501423611111,,1.066886498116364,0.6977832673038432,1.7646697654202068,-0.14880685329199117,0.9180796448243728,1.4878717298226523,2.554758227939016
2020-12-24,291.89152777777775,1011.8418051122931,,0.9772202653776625,0.6247128726029592,1.6019331379806214,-0.07356610527123932,0.9036541601064233,1.4938043755276318,2.4710246409052945
2020-12-25,291.7055277777778,1067.4419231678487,,0.9361776696851951,0.43212456576031116,1.3683022354455059,-0.06273518181228828,0.8734424878729068,1.1148741424781548,2.0510518121633496
2020-12-26,290.4492361111111,1155.813082890071,,0.7498848305984418,0.4108931818800852,1.1607780124785267,0.052272508795845864,0.8021573393942877,0.7386694036574983,1.48855423425594
2020-12-27,289.0873611111111,1124.8053958333333,,0.6846742124875327,0.4859890968598715,1.170663309347404,0.05789876622594051,0.7425729787134733,0.6898440947428551,1.3745183072303877
2020-12-28,289.16495966312056,1081.9667811761228,,0.6020213541914289,0.6148908934868736,1.216912247678302,0.14793116429701106,0.74995251848844,0.9225185380965416,1.5245398922879703
2020-12-29,289.2548624408983,1037.740656176123,,0.3714498179914288,0.8722616013424958,1.2437114193339245,0.40415551783276654,0.7756053358241953,1.4369151120086958,1.8083649300001243
2020-12-30,289.15574438534276,1042.1388114791532,,0.16778954280389632,0.9441997957544235,1.1119893385583195,0.5972713700517013,0.7650609128555977,1.5780397727848043,1.7458293155887006
2020-12-31,288.05510416666664,980.3933150252525,,-0.12554897619542835,1.0505498799437796,0.9250009037483512,0.8364694775627411,0.7109205013673129,1.5495880586739912,1.4240390824785631
2021-01-01,288.20406249999996,940.7062525252526,,-0.011800709978285492,0.9144921313636263,0.9026914213853404,0.7047393534406662,0.6929386434623809,1.1426706070389943,1.130869897060709
2021-01-02,288.30797916666666,938.9729513888889,,0.15662436121314308,0.7876327515245863,0.9442571127377292,0.5251587063448623,0.6817830675580053,0.9456128961572005,1.1022372573703436
2021-01-03,287.99713194444445,980.1023301767676,,0.32448665728628595,0.6488939119238553,0.9733805692101409,0.3319247371465058,0.6564113944327917,0.8301769171106709,1.1546635743969567
2021-01-04,287.3014444444445,975.9822875841751,,0.19343005869747076,0.6634195568839166,0.8568496155813873,0.4328621163979878,0.6262921750954588,0.8839037366896877,1.0773337953871585
2021-01-05,286.9267222222222,955.6204602693603,,0.15924989574670015,0.5917139992054898,0.7509638949521898,0.45608833294372664,0.6153382286904269,0.855145486232837,1.0143953819795373
2021-01-06,287.0186527777778,895.0826856481481,,-0.05388700575101413,0.479113049690493,0.4252260439394786,0.6588830533184135,0.6049960475673993,0.7853067859738108,0.7314197802227965
2021-01-07,286.6611527777778,740.7398949074076,,-0.09012407160219894,0.26139956252439883,0.17127549092219962,0.6652755519413774,0.5751514803391786,0.5578396298557485,0.46771555825354955
2021-01-08,286.2676467198582,543.5852146867613,,0.2286385915700886,0.21639919773604263,0.44503778930613097,0.329717210973481,0.5583558025435696,0.5241579488755624,0.7527965404456509
2021-01-09,286.5828619976359,612.6626313534279,,0.3203810649500886,0.24324986439580884,0.5636309293458971,0.25776181336857396,0.5781428783186626,0.5984953444079535,0.918876409358042
2021-01-10,286.9076467198582,740.0573882978723,,0.4559103673347886,0.28600753676757745,0.7419179041023658,0.13887214938103276,0.5947825167158215,0.7416250365619095,1.1975354038966979
2021-01-11,287.72622222222225,941.0868680555554,,0.12743892000368084,0.3175837881314021,0.44502270813508277,0.4910473507104898,0.6184862707141706,0.8558293467046232,0.9832682667083038
2021-01-12,287.50818055555555,922.2318333333333,,0.30509614274822633,0.3329926891753107,0.6380888319235368,0.3056940902725647,0.6107902330207912,0.840376677671293,1.145472820419519
2021-01-13,287.6274583333333,970.1492083333333,,0.4155859593520977,0.3504257594243567,0.7660117187764541,0.20854233548374793,0.6241282948358458,0.7956197706719635,1.211205730024061
2021-01-14,287.30508333333336,962.4295050925925,,0.3948632055665457,0.4127129540416454,0.8075761596081908,0.22338663135390457,0.6182498369204502,0.7817855066475413,1.1766487122140867
2021-01-15,287.16105555555555,951.8311752314816,,0.44488896841457165,0.4091839441702114,0.8540729125847829,0.17302620385594095,0.6179151722705126,0.7421330629231632,1.1870220313377349
2021-01-16,287.6112430555556,976.9936266203704,,0.41798885874272756,0.43618837264137067,0.8541772313840981,0.23105222689973717,0.6490410856424648,0.7636956246570988,1.1816844833998263
2021-01-17,288.2275902777778,1013.7404548611112,,0.5453253728980002,0.3537962822802511,0.8991216551782513,0.15420028568240077,0.6995256585804009,0.6757184386394394,1.2210438115374396
2021-01-18,288.6347847222222,1031.3321925505052,,0.576000692115143,0.34560154173170043,0.9216022338468434,0.17021071198120152,0.7462114040963447,0.6724128953901221,1.2484135875052649
2021-01-19,288.7082013888889,947.8219633838385,,0.4933599206384158,0.36926090787218463,0.8626208285106003,0.26852442305295465,0.7618843436913706,0.7039767074474493,1.197336628085865
2021-01-20,290.0506666666667,914.2328453282829,,0.5850706496406236,0.3886218093106549,0.9736924589512784,0.23920652315233837,0.8242771727929621,0.7210534081396854,1.3061240577803088
2021-01-21,291.90798611111114,925.851013888889,,0.3782401208727275,0.4368596416654335,0.815099762538161,0.5482120788110741,0.9264521996838018,1.2402922756542838,1.618532396527011
2021-01-22,293.71052777777777,1044.3368055555554,,0.4205390342327275,0.3715861722976715,0.792125206530399,0.6109780784744268,1.0315171127071545,2.676178458618995,3.096717492851722
2021-01-23,293.795625,1069.9164861111112,,0.17641079841418206,0.35830085097854675,0.5347116493927286,0.8859902934658447,1.0624010918800268,3.4092425492367027,3.5856533476508847
2021-01-24,293.79809027777776,1050.7963124999999,,0.1543852461298184,0.2965185092304708,0.4509037553602891,0.9051503344933135,1.0595355806231321,3.2891029704835355,3.443488216613354
2021-01-25,293.82634722222224,972.0654444444444,,-0.039936498552181586,0.42723294394070915,0.3872964453885275,1.0977338825848426,1.0577973840326609,2.05394759799479,2.0140110994426084
2021-01-26,294.1055138888889,905.3607638888889,,-0.14063868976854524,0.457290764213637,0.31665207444509175,1.210134552549794,1.0694958627812488,1.386014983893373,1.2453762941248279
2021-01-27,294.57343055555555,937.2937152777777,,-0.4217952752851167,0.4140346355217948,-0.0077606397633219375,1.5064893395621664,1.0846940642770495,0.9947602413203658,0.572964966035249
2021-01-28,294.0637013888889,957.1764791666666,,-0.6791081761195322,0.23197940588894847,-0.44712877023058395,1.7377213847001716,1.0586132085806392,0.6878411995195929,0.008733023400060547
2021-01-29,293.4547916666666,940.6548055555554,,-1.0420934446321037,0.1692095798441086,-0.8728838647879953,2.045678484190018,1.0035850395579144,0.5649163930508385,-0.4771770515812652
2021-01-30,292.8160833333333,924.4762819444444,,-0.5725133820689868,0.1577306178942893,-0.41478276417469767,1.5453640505740243,0.9728506685050377,0.5180448891878101,-0.05446849288117672
2021-01-31,293.16875,965.332476388889,,-0.1392999439027011,0.14475649273201668,0.005456548829315529,1.1311547756954197,0.9918548317927188,0.49709728869576636,0.35779734479306535
2021-02-01,293.77651388888887,1062.9317472222222,,0.3690510560098703,0.09262375205820111,0.46167480806807143,0.6692696085380939,1.0383206645479646,0.4865790734369018,0.8556301294467722
2021-02-02,294.00325694444444,1078.0210069444445,,0.317693971984234,0.05264348186584709,0.370337453850081,0.7265681858085636,1.044262157792798,0.4293801928322094,0.7470741648164435
2021-02-03,293.97016870915036,1025.146779003268,,0.3222644342694028,0.041794816198557926,0.36405925046796067,0.7214342425898791,1.0436986768592822,0.4236786570794126,0.7459430913488155
2021-02-04,294.06762881718765,1001.0016696125621,,0.34618403972418205,0.03802076171091953,0.38420480143510144,0.6984268827559732,1.0446109224801556,0.41249550546856484,0.7586795451927469
2021-02-05,294.2871064806546,979.1012750206779,,0.33119441757953266,0.036714774158111106,0.36790919173764375,0.7193310111320903,1.0505254287116232,0.42260936340415306,0.7538037809836858
2021-02-06,294.7818299246201,1001.4295007985957,,0.3115938315768574,0.04669288736519258,0.35828671894204983,0.735777351036143,1.0473711826130006,0.4433185100215029,0.7549123415983603
2021-02-07,295.4614941712437,1037.0610927992586,,0.1887082248902028,0.14672867648070229,0.3354369013709051,0.8672157324730643,1.0559239573632673,0.5908566056080998,0.7795648304983027
2021-02-08,296.15342405355517,1079.8341076670251,,0.08832011087968854,0.25493886354997025,0.34325897442965864,0.9790135331411883,1.0673336440208772,0.7545917895901318,0.8429119004698205
2021-02-09,296.6849444045846,1123.5866020462538,,0.03008613803738205,0.3500226231716643,0.38010876120904635,1.048079083121841,1.078165221159223,0.8864787290321265,0.9165648670695088
2021-02-10,296.88338005736176,1162.1566325813033,,0.19936803324903918,0.3643906621786989,0.5637586954277379,0.8695122108323678,1.068880244081407,0.882506670570416,1.0818747038194554
2021-02-11,296.57605584491665,1189.3822559165321,,0.20525210788075351,0.3644160006132761,0.5696681084940295,0.8628281762300695,1.068080284110823,0.8825264298690617,1.0877785377498153
2021-02-12,295.7162197296603,1197.3657637005622,,0.1794383005726963,0.35901734708677185,0.5384556476594681,0.8875193561043124,1.0669576566770087,0.8767390662634834,1.0561773668361798
2021-02-13,294.4671319444445,1215.8793686111112,,0.3376587494946288,0.36551099618416805,0.7031697456787969,0.7222443002785132,1.059903049773142,0.8714259285970716,1.2090846780917002
2021-02-14,293.8420763888889,1302.5154722222221,,0.5014809888397145,0.39678682091951356,0.8982678097592279,0.5505297485120709,1.0520107373517857,0.8637291355665773,1.3652101244062917
2021-02-15,293.3486041666667,1329.999263888889,,0.7226703858217145,0.37808169757491056,1.100752083396625,0.3057027493496853,1.0283731351713998,0.7657138732148954,1.4883842590366099
2021-02-16,292.8770434397163,1263.727019355792,,0.5564101231345716,0.44058233706331046,0.9969924601978821,0.44311326963344505,0.9995233927680168,0.8157795458795105,1.372189669014082
2021-02-17,291.9753259456265,1095.7380851063829,,0.24770202262951665,0.43090668942036797,0.6786087120498846,0.697089694331187,0.9447917169607037,0.8456822764116846,1.0933842990412013
2021-02-18,291.2852842789598,973.1259253841608,,-0.13931439820305475,0.4960749128057458,0.35676051460269104,1.039364478312745,0.9000500801096906,0.939086438776989,0.7997720405739343
2021-02-19,290.9502894503546,921.3878990839244,,-0.30753609584934044,0.48444883713730674,0.1769127412879662,1.1952854143417366,0.8877493184923967,0.9072694553922386,0.5997333595428981
2021-02-20,291.8769652777778,1031.910138888889,,0.09570665249571453,0.4302853067145604,0.5259919592102748,0.8509875897484052,0.9466942422441199,0.7823166050930596,0.8780232575887741
2021-02-21,292.0705208333333,1068.1615833333333,,0.24297790126428595,0.6200309083938114,0.8630088096580971,0.7104643397893112,0.9534422410535974,0.9650894225869934,1.2080673238512791
2021-02-22,292.26208333333335,1119.1084375,,0.3032478618423379,0.6273045893332947,0.9305524511756325,0.6377653940337161,0.9410132558760541,1.007535287141322,1.3107831489836599
2021-02-23,291.8495208333334,1113.1067430555556,,0.028293264366883324,0.7354664766282347,0.763759740995118,0.8829200301953607,0.9112132945622443,1.1737429776662132,1.2020362420330966
2021-02-24,292.8150069444444,1237.2657430555555,,0.12269252810688336,0.5659048303077868,0.6885973584146704,0.8554227599514141,0.9781152880582978,1.028925610559992,1.1516181386668753
2021-02-25,293.39654356060606,1224.8388497474748,,0.06839445535254567,0.5863437484060836,0.6547382037586295,0.9233401879788138,0.9917346433313597,1.0158850703885631,1.0842795257411086
2021-02-26,293.3113337176109,1093.7496522345548,,0.07948020941600022,0.6107932227407263,0.6902734321567267,0.8982888562724355,0.9777690656884359,1.0002591116419797,1.07973932105798
2021-02-27,292.7984656620553,1012.8205411234436,,-0.14603529543542834,0.6877941218687468,0.5417588264333185,1.090101260523878,0.9440659650884498,1.0957044484860317,0.9496691530506033
2021-02-28,293.22948460144926,1136.1213441537468,,-0.052409113931428296,0.7433544908269005,0.6909453768954723,1.0546569821469012,1.0022478682154732,1.1871421854681763,1.134733071536748
2021-03-01,293.6475208333333,1242.1826650064597,,0.4511668175120003,0.7617419445322756,1.2129087620442758,0.5607368809361076,1.0119036984481082,1.224757068289632,1.6759238858016323
2021-03-02,294.08342361111113,1260.7748038953487,,1.0402733892948575,0.7149326523190803,1.7552060416139377,-0.004692491517830355,1.0355808977770273,1.1949693961028556,2.235242785397713
