yyyy,mm,day,HH_UTC,MM,zm,d,z0,u_mean,L,sigma_v,u_star,wind_dir
2020,10,2,22,30,3.95,0.2,,3.3085583568329717,36.9083,0.60680807,0.261873,110.563
2020,10,2,23,0,3.95,0.2,,3.3085583568329717,12.5276,0.37596542,0.16955,117.943
2020,10,2,23,30,3.95,0.2,,3.3085583568329717,34.29,0.4634296,0.24981,119.668
2020,10,3,0,0,3.95,0.2,,3.3085583568329717,12.6313,0.38894087,0.159025,101.826
2020,10,3,0,30,3.95,0.2,,3.3085583568329717,36.5264,0.49179164,0.26042,115.291
2020,10,3,1,0,3.95,0.2,,3.3085583568329717,15.4964,0.42767978,0.176862,100.84
2020,10,3,3,0,3.95,0.2,,3.3085583568329717,20.824,0.4807286,0.199214,112.232
2020,10,3,3,30,3.95,0.2,,3.3085583568329717,22.0223,0.5829897,0.185968,106.311
2020,10,3,8,0,3.95,0.2,,3.3085583568329717,-15.7896,0.6227166,0.208251,146.238
2020,10,3,8,30,3.95,0.2,,3.3085583568329717,-43.5969,0.8338033,0.35798,143.882
2020,10,3,9,0,3.95,0.2,,3.3085583568329717,-54.6684,1.048041,0.400107,145.298
2020,10,3,9,30,3.95,0.2,,3.3085583568329717,-42.2354,1.2340016,0.440409,138.918
2020,10,3,10,0,3.95,0.2,,3.3085583568329717,-21.6,1.2799922,0.374378,137.595
2020,10,3,10,30,3.95,0.2,,3.3085583568329717,-15.2045,1.2633923,0.331483,156.031
2020,10,3,11,0,3.95,0.2,,3.3085583568329717,-26.3559,1.427778,0.423373,153.519
2020,10,3,11,30,3.95,0.2,,3.3085583568329717,-9.33037,1.656771,0.314086,154.957
2020,10,3,12,0,3.95,0.2,,3.3085583568329717,-10.1803,1.4844158,0.326847,165.241
2020,10,3,12,30,3.95,0.2,,3.3085583568329717,-11.451,1.7021927,0.331719,149.165
2020,10,3,13,0,3.95,0.2,,3.3085583568329717,-41.1221,2.2117596,0.570553,93.66
2020,10,3,13,30,3.95,0.2,,3.3085583568329717,-27.517,1.6824387,0.473767,65.4572
2020,10,3,14,0,3.95,0.2,,3.3085583568329717,-41.6588,1.1526577,0.529091,45.6909
2020,10,3,14,30,3.95,0.2,,3.3085583568329717,-40.7528,1.4038162,0.537223,62.7967
2020,10,3,15,0,3.95,0.2,,3.3085583568329717,-38.6756,1.244982,0.509515,70.3172
2020,10,3,15,30,3.95,0.2,,3.3085583568329717,-44.1122,1.1838919,0.490978,69.3839
2020,10,3,16,0,3.95,0.2,,3.3085583568329717,-52.0627,1.21767,0.477418,76.4593
2020,10,3,16,30,3.95,0.2,,3.3085583568329717,-73.9745,1.1253933,0.500845,76.6134
2020,10,3,17,0,3.95,0.2,,3.3085583568329717,-118.153,1.0562339,0.45996,79.0539
2020,10,3,17,30,3.95,0.2,,3.3085583568329717,-245.815,0.9206362,0.507364,83.7409
2020,10,3,18,0,3.95,0.2,,3.3085583568329717,347.543,0.77147263,0.386892,78.2914
2020,10,3,18,30,3.95,0.2,,3.3085583568329717,89.1454,0.54835117,0.310064,77.0377
2020,10,3,19,0,3.95,0.2,,3.3085583568329717,34.834,0.4137016,0.220907,71.6796
2020,10,3,19,30,3.95,0.2,,3.3085583568329717,33.5888,0.4221386,0.222459,75.922
2020,10,3,20,0,3.95,0.2,,3.3085583568329717,12.5698,0.3928524,0.14401,68.9526
2020,10,3,23,0,3.95,0.2,,3.3085583568329717,26.2277,0.750703,0.226099,120.217
2020,10,3,23,30,3.95,0.2,,3.3085583568329717,19.4863,0.40292802,0.201095,139.279
2020,10,4,0,30,3.95,0.2,,3.3085583568329717,13.7487,0.31091815,0.151497,140.767
2020,10,4,1,30,3.95,0.2,,3.3085583568329717,11.9844,0.240786,0.141005,136.584
2020,10,4,2,0,3.95,0.2,,3.3085583568329717,12.73,0.25396612,0.143212,141.006
2020,10,4,4,0,3.95,0.2,,3.3085583568329717,21.116,0.35789663,0.191052,149.223
2020,10,4,8,0,3.95,0.2,,3.3085583568329717,-4.99013,0.3159207,0.179464,283.896
2020,10,4,10,0,3.95,0.2,,3.3085583568329717,-35.8858,1.0242559,0.421803,51.2196
2020,10,4,10,30,3.95,0.2,,3.3085583568329717,-8.63396,0.97928697,0.271218,61.9771
2020,10,4,11,0,3.95,0.2,,3.3085583568329717,-11.0362,1.3585764,0.324099,60.3858
2020,10,4,11,30,3.95,0.2,,3.3085583568329717,-18.1355,1.2364343,0.406297,65.8338
2020,10,4,12,0,3.95,0.2,,3.3085583568329717,-18.8997,1.3120441,0.406545,66.1049
2020,10,4,12,30,3.95,0.2,,3.3085583568329717,-23.4034,1.3233216,0.445452,76.9329
2020,10,4,13,0,3.95,0.2,,3.3085583568329717,-26.5736,1.6596957,0.475656,75.456
2020,10,4,13,30,3.95,0.2,,3.3085583568329717,-28.5384,1.3954103,0.484062,70.0512
2020,10,4,14,0,3.95,0.2,,3.3085583568329717,-30.0041,1.391704,0.466692,72.0136
2020,10,4,14,30,3.95,0.2,,3.3085583568329717,-49.4423,1.5679318,0.532336,70.9574
2020,10,4,15,0,3.95,0.2,,3.3085583568329717,-46.0432,1.3008497,0.506059,73.8456
2020,10,4,15,30,3.95,0.2,,3.3085583568329717,-61.8158,1.3042163,0.559194,72.8891
2020,10,4,16,0,3.95,0.2,,3.3085583568329717,-58.5896,1.1768262,0.506307,76.5751
2020,10,4,16,30,3.95,0.2,,3.3085583568329717,-123.226,1.1667647,0.531251,73.7455
2020,10,4,17,0,3.95,0.2,,3.3085583568329717,-117.394,1.0718955,0.471585,71.1676
2020,10,4,17,30,3.95,0.2,,3.3085583568329717,-255.231,0.82727504,0.415924,75.8862
2020,10,4,18,0,3.95,0.2,,3.3085583568329717,-446.613,0.81646866,0.369261,76.4306
2020,10,4,18,30,3.95,0.2,,3.3085583568329717,138.83,0.5006995,0.283412,88.7935
2020,10,4,19,0,3.95,0.2,,3.3085583568329717,18.7306,0.28361154,0.140793,87.4091
2020,10,4,19,30,3.95,0.2,,3.3085583568329717,26.4729,0.39291856,0.178237,104.365
2020,10,4,23,30,3.95,0.2,,3.3085583568329717,10.5657,0.5187832,0.142275,108.906
2020,10,5,0,0,3.95,0.2,,3.3085583568329717,24.6235,0.5513828,0.185863,140.301
2020,10,5,0,30,3.95,0.2,,3.3085583568329717,31.4866,0.4653966,0.249995,142.333
2020,10,5,1,0,3.95,0.2,,3.3085583568329717,46.3447,0.5355474,0.283852,140.998
2020,10,5,1,30,3.95,0.2,,3.3085583568329717,39.9878,0.52129453,0.266638,146.18
2020,10,5,2,0,3.95,0.2,,3.3085583568329717,38.3788,0.5601803,0.23642,145.388
2020,10,5,2,30,3.95,0.2,,3.3085583568329717,23.7608,0.45255056,0.203162,142.637
2020,10,5,3,0,3.95,0.2,,3.3085583568329717,40.4374,0.5932175,0.265372,152.982
2020,10,5,3,30,3.95,0.2,,3.3085583568329717,18.1525,0.5454567,0.157154,171.315
2020,10,5,6,0,3.95,0.2,,3.3085583568329717,13.2463,0.33318764,0.154541,153.562
2020,10,5,8,0,3.95,0.2,,3.3085583568329717,-25.4024,0.5024699,0.219001,163.685
2020,10,5,8,30,3.95,0.2,,3.3085583568329717,-12.3061,0.6192229,0.2558,168.126
2020,10,5,9,0,3.95,0.2,,3.3085583568329717,-10.3869,0.666346,0.244184,170.924
2020,10,5,9,30,3.95,0.2,,3.3085583568329717,-19.6105,0.9336204,0.312996,149.927
2020,10,5,10,0,3.95,0.2,,3.3085583568329717,-34.2588,1.0548412,0.389557,164.894
2020,10,5,10,30,3.95,0.2,,3.3085583568329717,-31.9488,1.37343,0.435445,183.398
2020,10,5,11,0,3.95,0.2,,3.3085583568329717,-18.2198,1.2441543,0.378772,184.693
2020,10,5,11,30,3.95,0.2,,3.3085583568329717,-22.4257,1.4973543,0.396961,194.005
2020,10,5,12,0,3.95,0.2,,3.3085583568329717,-8.53111,1.2142075,0.304598,185.549
2020,10,5,12,30,3.95,0.2,,3.3085583568329717,-12.1594,1.7521843,0.35805,173.403
2020,10,5,13,0,3.95,0.2,,3.3085583568329717,-23.2304,1.5889179,0.458867,180.036
2020,10,5,13,30,3.95,0.2,,3.3085583568329717,-9.3063,1.262351,0.311167,163.25
2020,10,5,14,0,3.95,0.2,,3.3085583568329717,-22.3679,1.3113505,0.426943,191.462
2020,10,5,14,30,3.95,0.2,,3.3085583568329717,-106.576,2.4404814,0.729993,81.1406
2020,10,5,15,0,3.95,0.2,,3.3085583568329717,-24.2656,1.1095405,0.408129,68.3174
2020,10,5,15,30,3.95,0.2,,3.3085583568329717,-24.7942,1.0297087,0.355631,83.5759
2020,10,5,16,0,3.95,0.2,,3.3085583568329717,-22.7311,1.1568794,0.335246,82.4999
2020,10,5,16,30,3.95,0.2,,3.3085583568329717,-44.1545,1.1750531,0.402563,75.6673
2020,10,5,17,0,3.95,0.2,,3.3085583568329717,-54.9416,0.84416586,0.374043,67.7038
2020,10,5,17,30,3.95,0.2,,3.3085583568329717,-81.8659,0.6992153,0.324612,66.7794
2020,10,5,18,0,3.95,0.2,,3.3085583568329717,283.051,0.6143802,0.316911,61.599
2020,10,5,18,30,3.95,0.2,,3.3085583568329717,43.929,0.40042478,0.192678,65.8104
2020,10,5,19,30,3.95,0.2,,3.3085583568329717,21.7934,0.4241474,0.166261,72.1508
2020,10,6,2,30,3.95,0.2,,3.3085583568329717,-29.3498,0.50008297,0.178339,196.609
2020,10,6,3,0,3.95,0.2,,3.3085583568329717,-50.7743,1.1663362,0.169931,228.322
2020,10,6,3,30,3.95,0.2,,3.3085583568329717,13.7175,0.84655005,0.174212,292.05
2020,10,6,4,0,3.95,0.2,,3.3085583568329717,-98.3331,0.83101743,0.247482,54.7677
2020,10,6,8,0,3.95,0.2,,3.3085583568329717,-17.0502,0.3746091,0.16938,196.196
2020,10,6,8,30,3.95,0.2,,3.3085583568329717,-27.8954,0.5483047,0.23941,228.083
2020,10,6,9,0,3.95,0.2,,3.3085583568329717,-41.8423,0.7919748,0.355133,226.095
2020,10,6,9,30,3.95,0.2,,3.3085583568329717,-30.4918,0.9074761,0.353279,235.78
2020,10,6,10,0,3.95,0.2,,3.3085583568329717,-40.0835,1.005992,0.432891,234.913
2020,10,6,10,30,3.95,0.2,,3.3085583568329717,-32.213,1.0147216,0.429408,221.265
2020,10,6,11,0,3.95,0.2,,3.3085583568329717,-40.0495,0.9778778,0.432194,226.985
2020,10,6,11,30,3.95,0.2,,3.3085583568329717,-29.9231,1.3106639,0.440863,233.953
2020,10,6,12,0,3.95,0.2,,3.3085583568329717,-26.6541,1.2904727,0.427055,239.983
2020,10,6,12,30,3.95,0.2,,3.3085583568329717,-44.7892,1.3556217,0.478306,220.338
2020,10,6,13,0,3.95,0.2,,3.3085583568329717,-38.2367,1.353137,0.473144,214.675
2020,10,6,13,30,3.95,0.2,,3.3085583568329717,-43.3009,1.0634896,0.500812,208.516
2020,10,6,14,0,3.95,0.2,,3.3085583568329717,-27.9231,1.1368948,0.410315,223.266
2020,10,6,14,30,3.95,0.2,,3.3085583568329717,-32.6654,1.6572145,0.415421,219.796
2020,10,6,15,30,3.95,0.2,,3.3085583568329717,-11.6357,1.1027738,0.283409,58.1824
2020,10,6,16,0,3.95,0.2,,3.3085583568329717,-25.4642,0.8061768,0.350503,59.2187
2020,10,6,16,30,3.95,0.2,,3.3085583568329717,-29.7344,0.7533379,0.327702,63.7118
2020,10,6,17,0,3.95,0.2,,3.3085583568329717,-48.355,0.7945565,0.345274,79.1275
2020,10,6,17,30,3.95,0.2,,3.3085583568329717,-111.932,0.69048536,0.287877,86.2363
2020,10,6,18,0,3.95,0.2,,3.3085583568329717,49.0514,0.31600553,0.156309,92.7235
2020,10,6,18,30,3.95,0.2,,3.3085583568329717,24.4544,0.40169516,0.192967,103.129
2020,10,6,19,0,3.95,0.2,,3.3085583568329717,53.3917,0.50946146,0.201084,97.5788
2020,10,6,19,30,3.95,0.2,,3.3085583568329717,42.5158,0.45694748,0.216393,101.336
2020,10,6,20,0,3.95,0.2,,3.3085583568329717,24.3665,0.7279004,0.189956,123.268
2020,10,7,1,0,3.95,0.2,,3.3085583568329717,-1150.3,0.860458,0.22485,265.877
2020,10,7,5,0,3.95,0.2,,3.3085583568329717,13.4863,0.574612,0.148914,164.598
2020,10,7,8,30,3.95,0.2,,3.3085583568329717,-25.469,0.57509476,0.28052,213.602
2020,10,7,9,0,3.95,0.2,,3.3085583568329717,-35.4683,0.6086567,0.34787,214.597
2020,10,7,9,30,3.95,0.2,,3.3085583568329717,-43.5498,0.9251519,0.430373,228.918
2020,10,7,10,0,3.95,0.2,,3.3085583568329717,-44.3291,0.990047,0.408001,235.035
2020,10,7,10,30,3.95,0.2,,3.3085583568329717,-36.2947,0.9982034,0.408023,242.219
2020,10,7,11,0,3.95,0.2,,3.3085583568329717,-49.9142,1.231763,0.4925,226.414
2020,10,7,11,30,3.95,0.2,,3.3085583568329717,-33.4282,1.114096,0.429348,232.686
2020,10,7,12,0,3.95,0.2,,3.3085583568329717,-28.1137,1.0398462,0.408789,234.436
2020,10,7,12,30,3.95,0.2,,3.3085583568329717,-18.8841,1.172348,0.352459,237.637
2020,10,7,13,0,3.95,0.2,,3.3085583568329717,-17.4661,0.9830076,0.34879,256.944
2020,10,7,13,30,3.95,0.2,,3.3085583568329717,-19.344,1.023831,0.350799,235.12
2020,10,7,15,30,3.95,0.2,,3.3085583568329717,-11.0238,0.7001307,0.277216,51.2226
2020,10,7,16,0,3.95,0.2,,3.3085583568329717,-20.4149,0.7043472,0.326533,53.848
2020,10,7,16,30,3.95,0.2,,3.3085583568329717,-20.442,0.5362313,0.28147,72.1765
2020,10,7,17,0,3.95,0.2,,3.3085583568329717,-30.5994,0.4942894,0.246522,72.2366
2020,10,7,17,30,3.95,0.2,,3.3085583568329717,-452.263,0.37649834,0.207721,84.1922
2020,10,7,18,30,3.95,0.2,,3.3085583568329717,-109.652,1.1759422,0.234652,35.343
2020,10,7,19,0,3.95,0.2,,3.3085583568329717,-449.081,1.1216149,0.215014,33.3408
2020,10,8,8,0,3.95,0.2,,3.3085583568329717,-24.3835,0.41061175,0.230212,202.687
2020,10,8,9,0,3.95,0.2,,3.3085583568329717,-18.9103,0.59511846,0.224027,237.363
2020,10,8,9,30,3.95,0.2,,3.3085583568329717,-7.93042,0.6634531,0.220937,246.142
2020,10,8,10,0,3.95,0.2,,3.3085583568329717,-9.67723,0.65614253,0.258756,232.709
2020,10,8,10,30,3.95,0.2,,3.3085583568329717,-18.0123,0.7944615,0.361305,215.914
2020,10,8,11,0,3.95,0.2,,3.3085583568329717,-25.4254,1.1455392,0.328318,237.7
2020,10,8,11,30,3.95,0.2,,3.3085583568329717,-4.66099,1.017084,0.223068,265.94
2020,10,8,12,0,3.95,0.2,,3.3085583568329717,-7.01858,1.0145787,0.267588,298.887
2020,10,8,12,30,3.95,0.2,,3.3085583568329717,-6.62039,0.95919704,0.254924,298.262
2020,10,8,14,30,3.95,0.2,,3.3085583568329717,-20.5229,0.9166084,0.36579,63.9951
2020,10,8,15,0,3.95,0.2,,3.3085583568329717,-31.7632,0.9134938,0.423862,55.8908
2020,10,8,15,30,3.95,0.2,,3.3085583568329717,-24.4199,0.7418369,0.365705,57.6073
2020,10,8,16,0,3.95,0.2,,3.3085583568329717,-26.395,0.887031,0.331967,54.8643
2020,10,8,16,30,3.95,0.2,,3.3085583568329717,-141.172,0.47506002,0.239087,52.6206
2020,10,8,17,0,3.95,0.2,,3.3085583568329717,-54.2441,0.45084697,0.240347,57.4811
2020,10,8,17,30,3.95,0.2,,3.3085583568329717,-121.853,0.52190614,0.280064,60.8647
2020,10,8,18,0,3.95,0.2,,3.3085583568329717,48.5155,0.5888489,0.226806,76.0238
2020,10,8,18,30,3.95,0.2,,3.3085583568329717,13.8759,0.280571,0.144182,79.8568
2020,10,9,5,30,3.95,0.2,,3.3085583568329717,-63.0778,0.49371448,0.16261,194.03
2020,10,9,8,30,3.95,0.2,,3.3085583568329717,-19.9055,0.3976003,0.145491,197.521
2020,10,9,9,0,3.95,0.2,,3.3085583568329717,-25.5787,0.44812274,0.238293,195.991
2020,10,9,9,30,3.95,0.2,,3.3085583568329717,-10.1276,0.4812941,0.218801,184.926
2020,10,9,11,0,3.95,0.2,,3.3085583568329717,-8.49021,0.8713897,0.287427,222.925
2020,10,9,11,30,3.95,0.2,,3.3085583568329717,-7.20933,0.9129332,0.26161,262.483
2020,10,9,12,0,3.95,0.2,,3.3085583568329717,-12.2936,1.0726929,0.333207,296.85
2020,10,9,12,30,3.95,0.2,,3.3085583568329717,-39.9723,0.8574917,0.438293,274.335
2020,10,9,13,0,3.95,0.2,,3.3085583568329717,-4.9279,0.7986057,0.204459,51.9521
2020,10,9,13,30,3.95,0.2,,3.3085583568329717,-4.97865,0.95408493,0.210047,51.6914
2020,10,9,14,0,3.95,0.2,,3.3085583568329717,-15.4234,0.89727867,0.323969,52.1021
2020,10,9,14,30,3.95,0.2,,3.3085583568329717,-16.7842,0.71593505,0.285136,61.3039
2020,10,9,15,0,3.95,0.2,,3.3085583568329717,-13.2961,0.6951575,0.283818,60.1171
2020,10,9,15,30,3.95,0.2,,3.3085583568329717,-12.501,0.7493871,0.289834,51.4823
2020,10,9,16,0,3.95,0.2,,3.3085583568329717,-10.3796,0.64578325,0.246679,63.825
2020,10,9,16,30,3.95,0.2,,3.3085583568329717,-13.4764,0.61285233,0.218941,67.7741
2020,10,9,17,0,3.95,0.2,,3.3085583568329717,-38.6187,0.5916545,0.271812,81.7523
2020,10,9,17,30,3.95,0.2,,3.3085583568329717,1596.9,0.42285338,0.227473,86.0529
2020,10,9,18,0,3.95,0.2,,3.3085583568329717,18.4596,0.2844574,0.154528,77.5924
2020,10,9,19,30,3.95,0.2,,3.3085583568329717,14.1522,0.32139695,0.153985,88.5674
2020,10,10,3,30,3.95,0.2,,3.3085583568329717,26.0054,0.35245568,0.242008,13.7479
2020,10,10,8,30,3.95,0.2,,3.3085583568329717,-13.2303,0.31868324,0.20427,212.881
2020,10,10,9,0,3.95,0.2,,3.3085583568329717,-5.00832,0.41729605,0.171932,232.381
2020,10,10,9,30,3.95,0.2,,3.3085583568329717,-6.08737,0.7430942,0.20113,244.237
2020,10,10,10,0,3.95,0.2,,3.3085583568329717,-2.60084,0.59600675,0.170743,306.125
2020,10,10,10,30,3.95,0.2,,3.3085583568329717,-6.25759,1.008603,0.236662,332.257
2020,10,10,11,0,3.95,0.2,,3.3085583568329717,-8.9273,1.142204,0.278862,24.962
2020,10,10,11,30,3.95,0.2,,3.3085583568329717,-3.09508,0.76797074,0.207488,317.676
2020,10,10,12,0,3.95,0.2,,3.3085583568329717,-21.1622,1.1194865,0.387594,47.5266
2020,10,10,12,30,3.95,0.2,,3.3085583568329717,-7.07951,1.0883842,0.270381,58.7147
2020,10,10,13,0,3.95,0.2,,3.3085583568329717,-6.76165,0.9355121,0.272735,41.7407
2020,10,10,13,30,3.95,0.2,,3.3085583568329717,-9.97313,0.70020854,0.296647,53.9737
2020,10,10,14,0,3.95,0.2,,3.3085583568329717,-14.2881,0.9365917,0.332688,51.6373
2020,10,10,14,30,3.95,0.2,,3.3085583568329717,-17.9493,0.90039104,0.35708,67.1505
