yyyy,mm,day,HH_UTC,MM,zm,d,z0,u_mean,L,sigma_v,u_star,wind_dir
2021,1,5,11,0,3.95,0.2,,3.2029985033202726,-38.1006,0.59759265,0.246605,233.557
2021,1,5,11,30,3.95,0.2,,3.2029985033202726,-48.0642,0.6223536,0.291571,223.302
2021,1,5,12,0,3.95,0.2,,3.2029985033202726,-39.0636,0.7268721,0.315537,228.915
2021,1,5,12,30,3.95,0.2,,3.2029985033202726,-35.7936,0.7128927,0.273028,235.294
2021,1,5,13,0,3.95,0.2,,3.2029985033202726,-35.9812,0.6405599,0.225906,242.591
2021,1,5,13,30,3.95,0.2,,3.2029985033202726,-41.8732,0.6302817,0.266051,239.104
2021,1,5,14,0,3.95,0.2,,3.2029985033202726,-52.0606,0.54102314,0.252652,246.58
2021,1,5,14,30,3.95,0.2,,3.2029985033202726,-62.3672,0.507141,0.235309,249.838
2021,1,5,15,0,3.95,0.2,,3.2029985033202726,-112.803,0.6886465,0.266596,233.025
2021,1,5,15,30,3.95,0.2,,3.2029985033202726,-131.278,0.587584,0.247892,229.026
2021,1,5,16,0,3.95,0.2,,3.2029985033202726,-616.99,0.5684743,0.260428,226.353
2021,1,5,16,30,3.95,0.2,,3.2029985033202726,281.942,0.40244132,0.285334,213.655
2021,1,5,17,0,3.95,0.2,,3.2029985033202726,85.1793,0.33870488,0.227085,206.783
2021,1,5,17,30,3.95,0.2,,3.2029985033202726,85.3756,0.3199875,0.235565,206.798
2021,1,5,18,0,3.95,0.2,,3.2029985033202726,45.0564,0.25495803,0.188607,208.744
2021,1,5,20,30,3.95,0.2,,3.2029985033202726,13.9142,0.3499557,0.161032,186.764
2021,1,5,22,30,3.95,0.2,,3.2029985033202726,18.1686,0.27314046,0.159411,189.66
2021,1,6,7,30,3.95,0.2,,3.2029985033202726,22.6666,0.3199469,0.153707,199.859
2021,1,6,8,0,3.95,0.2,,3.2029985033202726,23.9738,0.22211574,0.143851,203.716
2021,1,6,8,30,3.95,0.2,,3.2029985033202726,72.2962,0.29913944,0.204647,207.459
2021,1,6,9,0,3.95,0.2,,3.2029985033202726,306.747,0.36586884,0.261045,209.847
2021,1,6,9,30,3.95,0.2,,3.2029985033202726,-393.868,0.46696037,0.288422,218.202
2021,1,6,10,0,3.95,0.2,,3.2029985033202726,-229.505,0.5198846,0.250743,227.191
2021,1,6,10,30,3.95,0.2,,3.2029985033202726,-127.206,0.5830489,0.237785,234.115
2021,1,6,11,0,3.95,0.2,,3.2029985033202726,-82.5227,0.59064114,0.277588,230.695
2021,1,6,11,30,3.95,0.2,,3.2029985033202726,-64.2164,0.7215601,0.346487,227.934
2021,1,6,12,0,3.95,0.2,,3.2029985033202726,-76.8864,0.8793162,0.440359,214.121
2021,1,6,12,30,3.95,0.2,,3.2029985033202726,-103.382,0.7210312,0.407658,216.914
2021,1,6,13,0,3.95,0.2,,3.2029985033202726,-162.802,0.7927849,0.435565,212.831
2021,1,6,13,30,3.95,0.2,,3.2029985033202726,-98.2192,0.9093575,0.429909,213.737
2021,1,6,14,0,3.95,0.2,,3.2029985033202726,-196.266,0.757142,0.434618,217.013
2021,1,6,14,30,3.95,0.2,,3.2029985033202726,-283.145,0.7613685,0.399012,215.512
2021,1,6,15,0,3.95,0.2,,3.2029985033202726,-1664.87,0.6104506,0.32883,217.169
2021,1,6,15,30,3.95,0.2,,3.2029985033202726,387.052,0.5388367,0.2847,225.917
2021,1,6,16,0,3.95,0.2,,3.2029985033202726,171.399,0.65199465,0.303802,212.708
2021,1,6,16,30,3.95,0.2,,3.2029985033202726,74.4236,0.34118617,0.1981,210.285
2021,1,6,17,0,3.95,0.2,,3.2029985033202726,38.9099,0.3023458,0.190468,196.272
2021,1,6,17,30,3.95,0.2,,3.2029985033202726,72.4363,0.36971068,0.249748,201.433
2021,1,6,18,0,3.95,0.2,,3.2029985033202726,153.27,0.44364625,0.339706,208.654
2021,1,6,18,30,3.95,0.2,,3.2029985033202726,165.84,0.5312909,0.355473,214.159
2021,1,6,19,0,3.95,0.2,,3.2029985033202726,247.624,0.58786136,0.377053,219.009
2021,1,6,19,30,3.95,0.2,,3.2029985033202726,246.903,0.5997858,0.369785,221.587
2021,1,6,20,0,3.95,0.2,,3.2029985033202726,179.249,0.55978835,0.350958,220.236
2021,1,6,20,30,3.95,0.2,,3.2029985033202726,256.583,0.6675425,0.426515,222.396
2021,1,6,21,0,3.95,0.2,,3.2029985033202726,281.328,0.7025077,0.413693,223.651
2021,1,6,22,0,3.95,0.2,,3.2029985033202726,807.863,0.76441157,0.442495,224.867
2021,1,7,0,30,3.95,0.2,,3.2029985033202726,-368.027,0.8534981,0.529357,216.142
2021,1,7,1,0,3.95,0.2,,3.2029985033202726,-170.159,0.8701581,0.518188,221.002
2021,1,7,1,30,3.95,0.2,,3.2029985033202726,522.308,0.79102594,0.484863,220.118
2021,1,7,2,0,3.95,0.2,,3.2029985033202726,127.958,0.811761,0.492272,218.189
2021,1,7,2,30,3.95,0.2,,3.2029985033202726,60.6858,0.66027725,0.465112,216.842
2021,1,7,3,0,3.95,0.2,,3.2029985033202726,-590.072,0.74058217,0.45136,217.67
2021,1,7,3,30,3.95,0.2,,3.2029985033202726,-380.664,0.65457314,0.407333,220.468
2021,1,7,4,0,3.95,0.2,,3.2029985033202726,237.514,0.75448656,0.441445,219.036
2021,1,7,4,30,3.95,0.2,,3.2029985033202726,2126.65,0.6562477,0.446586,205.364
2021,1,7,5,0,3.95,0.2,,3.2029985033202726,145.809,0.6451031,0.522202,200.762
2021,1,7,7,0,3.95,0.2,,3.2029985033202726,267.756,0.8159277,0.491396,220.872
2021,1,7,8,0,3.95,0.2,,3.2029985033202726,878.68,0.7687126,0.388687,232.127
2021,1,7,9,30,3.95,0.2,,3.2029985033202726,162.577,0.8023372,0.569354,218.334
2021,1,7,10,0,3.95,0.2,,3.2029985033202726,-505.279,0.6391776,0.396431,216.722
2021,1,7,11,0,3.95,0.2,,3.2029985033202726,137.265,0.71547467,0.384014,222.99
2021,1,7,12,30,3.95,0.2,,3.2029985033202726,-795.17,0.9136279,0.479599,221.319
2021,1,7,13,0,3.95,0.2,,3.2029985033202726,-320.848,0.840075,0.436396,222.376
2021,1,7,13,30,3.95,0.2,,3.2029985033202726,-1380.51,1.0286982,0.466368,227.923
2021,1,7,14,0,3.95,0.2,,3.2029985033202726,-259.546,0.8830441,0.427191,228.326
2021,1,7,14,30,3.95,0.2,,3.2029985033202726,-417.842,0.86003083,0.467192,221.306
2021,1,7,15,0,3.95,0.2,,3.2029985033202726,-732.99,0.793162,0.442665,219.466
2021,1,7,15,30,3.95,0.2,,3.2029985033202726,-1273.39,0.77507615,0.442513,218.972
2021,1,7,16,0,3.95,0.2,,3.2029985033202726,-3952.37,0.77118933,0.427352,225.229
2021,1,7,16,30,3.95,0.2,,3.2029985033202726,3193.59,0.85124207,0.431124,228.183
2021,1,7,17,0,3.95,0.2,,3.2029985033202726,1719.33,0.77430546,0.396306,225.5
2021,1,7,17,30,3.95,0.2,,3.2029985033202726,168.844,0.6534493,0.378478,221.151
2021,1,7,18,0,3.95,0.2,,3.2029985033202726,3995.17,0.79013985,0.420718,223.801
2021,1,7,18,30,3.95,0.2,,3.2029985033202726,1340.81,0.8151135,0.446501,223.163
2021,1,7,19,0,3.95,0.2,,3.2029985033202726,-644.999,0.7705362,0.45553,220.252
2021,1,7,19,30,3.95,0.2,,3.2029985033202726,144.922,0.6797941,0.405333,218.698
2021,1,7,20,0,3.95,0.2,,3.2029985033202726,-2461.7,0.7437392,0.45314,215.732
2021,1,7,22,0,3.95,0.2,,3.2029985033202726,236.695,0.7859478,0.491851,217.655
2021,1,7,23,0,3.95,0.2,,3.2029985033202726,297.661,0.85097176,0.47327,221.134
2021,1,7,23,30,3.95,0.2,,3.2029985033202726,97.2651,0.75423336,0.425565,221.523
2021,1,8,0,0,3.95,0.2,,3.2029985033202726,191.851,0.76065826,0.463061,219.05
2021,1,8,0,30,3.95,0.2,,3.2029985033202726,343.012,0.73028487,0.491249,216.293
2021,1,8,1,30,3.95,0.2,,3.2029985033202726,-2375.32,0.7205005,0.47486,215.361
2021,1,8,2,0,3.95,0.2,,3.2029985033202726,-598.08,0.7383468,0.471272,214.806
2021,1,8,2,30,3.95,0.2,,3.2029985033202726,225.224,0.8324668,0.506706,214.124
2021,1,8,3,0,3.95,0.2,,3.2029985033202726,-676.882,0.6879208,0.489708,214.044
2021,1,8,3,30,3.95,0.2,,3.2029985033202726,150.77,0.7284552,0.514888,209.318
2021,1,8,5,30,3.95,0.2,,3.2029985033202726,333.334,0.7522001,0.561821,207.412
2021,1,8,7,0,3.95,0.2,,3.2029985033202726,-313.199,0.92518866,0.628907,212.844
2021,1,8,9,30,3.95,0.2,,3.2029985033202726,661.193,0.8467839,0.561514,219.252
2021,1,8,17,0,3.95,0.2,,3.2029985033202726,-191.644,0.73535025,1.59291,184.714
2021,1,8,20,30,3.95,0.2,,3.2029985033202726,75.6529,0.5495207,0.257559,115.846
2021,1,8,21,0,3.95,0.2,,3.2029985033202726,61.7357,0.58980507,0.291708,116.751
2021,1,8,21,30,3.95,0.2,,3.2029985033202726,286.79,0.6144559,0.294866,111.702
2021,1,8,22,0,3.95,0.2,,3.2029985033202726,308.039,0.5520625,0.269227,111.997
2021,1,8,22,30,3.95,0.2,,3.2029985033202726,-4257.28,0.45332438,0.227159,113.088
2021,1,8,23,0,3.95,0.2,,3.2029985033202726,713.029,0.5830566,0.197309,103.03
2021,1,9,0,0,3.95,0.2,,3.2029985033202726,-696.792,0.65320826,0.216545,65.1553
2021,1,9,0,30,3.95,0.2,,3.2029985033202726,-6934.16,0.5191349,0.250983,80.5573
2021,1,9,1,0,3.95,0.2,,3.2029985033202726,912.62,0.65799165,0.300339,91.9878
2021,1,9,1,30,3.95,0.2,,3.2029985033202726,208.415,0.53984624,0.270268,81.7866
2021,1,9,2,0,3.95,0.2,,3.2029985033202726,176.728,0.4925779,0.272811,76.4543
2021,1,9,2,30,3.95,0.2,,3.2029985033202726,190.661,0.50035286,0.294383,86.1911
2021,1,9,3,0,3.95,0.2,,3.2029985033202726,495.778,1.1212983,0.318857,105.786
2021,1,9,3,30,3.95,0.2,,3.2029985033202726,234.111,0.80585045,0.348101,103.26
2021,1,9,4,0,3.95,0.2,,3.2029985033202726,206.309,0.6825533,0.336068,101.524
2021,1,9,4,30,3.95,0.2,,3.2029985033202726,215.942,0.6532878,0.35357,97.724
2021,1,9,5,0,3.95,0.2,,3.2029985033202726,147.236,0.5816339,0.318684,98.6988
2021,1,9,5,30,3.95,0.2,,3.2029985033202726,110.499,0.58113426,0.294828,96.7742
2021,1,9,6,0,3.95,0.2,,3.2029985033202726,120.04,0.56738967,0.303732,106.783
2021,1,9,6,30,3.95,0.2,,3.2029985033202726,53.1884,0.4053591,0.23155,100.112
2021,1,9,7,0,3.95,0.2,,3.2029985033202726,66.6064,0.49468172,0.215447,115.185
2021,1,9,7,30,3.95,0.2,,3.2029985033202726,31.8865,0.3293433,0.161395,127.917
2021,1,9,8,30,3.95,0.2,,3.2029985033202726,106.22,0.38652167,0.19485,118.395
2021,1,9,9,0,3.95,0.2,,3.2029985033202726,-293.555,0.40270957,0.184971,107.732
2021,1,9,9,30,3.95,0.2,,3.2029985033202726,-392.015,0.6327867,0.277904,105.294
2021,1,9,10,0,3.95,0.2,,3.2029985033202726,-69.748,0.7880235,0.222478,98.3888
2021,1,9,10,30,3.95,0.2,,3.2029985033202726,-150.131,0.7479786,0.320121,100.83
2021,1,9,11,0,3.95,0.2,,3.2029985033202726,-115.606,1.0286107,0.328385,90.7526
2021,1,9,11,30,3.95,0.2,,3.2029985033202726,-168.875,1.2749039,0.375058,89.6084
2021,1,9,12,0,3.95,0.2,,3.2029985033202726,-158.172,1.231694,0.412596,100.556
2021,1,9,12,30,3.95,0.2,,3.2029985033202726,-68.1722,1.1658688,0.324183,71.4108
2021,1,9,13,0,3.95,0.2,,3.2029985033202726,-32.5449,1.0687844,0.26558,63.0093
2021,1,9,13,30,3.95,0.2,,3.2029985033202726,-43.9927,1.0196667,0.297509,69.3556
2021,1,9,14,0,3.95,0.2,,3.2029985033202726,-36.8263,1.0055348,0.278819,80.1223
2021,1,9,14,30,3.95,0.2,,3.2029985033202726,-49.8917,1.241048,0.285339,90.0102
2021,1,9,15,0,3.95,0.2,,3.2029985033202726,-53.2601,1.0440307,0.312309,93.774
2021,1,9,15,30,3.95,0.2,,3.2029985033202726,-65.8695,0.9860999,0.321939,80.8172
2021,1,9,16,0,3.95,0.2,,3.2029985033202726,-103.754,1.0429765,0.307602,90.8798
2021,1,9,16,30,3.95,0.2,,3.2029985033202726,-60.3323,0.45966184,0.221339,104.173
2021,1,9,17,0,3.95,0.2,,3.2029985033202726,-78.2879,0.40407303,0.157928,122.145
2021,1,9,18,30,3.95,0.2,,3.2029985033202726,-311.672,0.30025873,0.174697,163.231
2021,1,9,19,0,3.95,0.2,,3.2029985033202726,-73.1428,0.49707747,0.177231,154.718
2021,1,9,19,30,3.95,0.2,,3.2029985033202726,-152.74,0.5138453,0.192211,149.512
2021,1,9,20,0,3.95,0.2,,3.2029985033202726,-57.5955,0.34437045,0.178578,131.735
2021,1,9,20,30,3.95,0.2,,3.2029985033202726,-123.687,0.37097573,0.20709,130.594
2021,1,9,21,0,3.95,0.2,,3.2029985033202726,-216.229,0.3634226,0.202055,128.102
2021,1,9,22,30,3.95,0.2,,3.2029985033202726,-283.346,0.44468978,0.234204,112.517
2021,1,9,23,0,3.95,0.2,,3.2029985033202726,-137.693,0.36854172,0.220384,125.167
2021,1,9,23,30,3.95,0.2,,3.2029985033202726,-241.548,0.4380913,0.232409,118.117
2021,1,10,0,0,3.95,0.2,,3.2029985033202726,-247.418,0.50040686,0.240127,118.336
2021,1,10,0,30,3.95,0.2,,3.2029985033202726,-785.236,0.3910972,0.215054,104.199
2021,1,10,1,0,3.95,0.2,,3.2029985033202726,1593.97,0.4767368,0.212651,117.208
2021,1,10,1,30,3.95,0.2,,3.2029985033202726,-1108.2,0.38377208,0.200099,131.365
2021,1,10,2,0,3.95,0.2,,3.2029985033202726,-174.377,0.3596512,0.181949,123.177
2021,1,10,2,30,3.95,0.2,,3.2029985033202726,-95.2922,0.29082486,0.150081,126.899
2021,1,10,3,30,3.95,0.2,,3.2029985033202726,-82.9892,0.293559,0.147555,150.188
2021,1,10,4,0,3.95,0.2,,3.2029985033202726,-64.0453,0.30584654,0.147368,148.207
2021,1,10,4,30,3.95,0.2,,3.2029985033202726,-157.442,0.31252873,0.148945,149.056
2021,1,10,6,30,3.95,0.2,,3.2029985033202726,-339.576,0.2847722,0.146395,161.823
2021,1,10,8,0,3.95,0.2,,3.2029985033202726,-210.986,0.4526577,0.177333,221.137
2021,1,10,9,0,3.95,0.2,,3.2029985033202726,-972.514,0.28579992,0.147908,217.337
2021,1,10,10,0,3.95,0.2,,3.2029985033202726,-106.45,0.29655403,0.154545,209.881
2021,1,10,10,30,3.95,0.2,,3.2029985033202726,-158.49,0.5094399,0.238068,203.176
2021,1,10,11,0,3.95,0.2,,3.2029985033202726,-213.819,0.52178633,0.301737,204.13
2021,1,10,11,30,3.95,0.2,,3.2029985033202726,-151.285,0.5305544,0.293865,203.997
2021,1,10,12,0,3.95,0.2,,3.2029985033202726,655.344,0.64328843,0.266661,201.017
2021,1,10,12,30,3.95,0.2,,3.2029985033202726,1581.79,0.76878995,0.326365,224.607
2021,1,10,13,0,3.95,0.2,,3.2029985033202726,-106.147,0.5980176,0.303786,221.669
2021,1,10,13,30,3.95,0.2,,3.2029985033202726,-162.637,0.5948025,0.253844,232.372
2021,1,10,14,0,3.95,0.2,,3.2029985033202726,-37.7208,0.76268345,0.239781,243.888
2021,1,10,14,30,3.95,0.2,,3.2029985033202726,-76.0686,0.7092186,0.258641,238.991
2021,1,10,15,0,3.95,0.2,,3.2029985033202726,-250.821,0.7143361,0.30926,217.089
2021,1,10,15,30,3.95,0.2,,3.2029985033202726,-122.3,0.48442748,0.256259,204.08
2021,1,10,16,0,3.95,0.2,,3.2029985033202726,-107.485,0.5542788,0.253564,195.679
2021,1,10,16,30,3.95,0.2,,3.2029985033202726,-91.5861,0.33682042,0.172919,186.004
2021,1,10,17,0,3.95,0.2,,3.2029985033202726,-96.5624,0.39837044,0.148875,174.683
2021,1,10,19,0,3.95,0.2,,3.2029985033202726,-490.479,0.1882177,0.147867,134.126
2021,1,10,20,30,3.95,0.2,,3.2029985033202726,91.7086,0.32414657,0.163032,160.869
2021,1,10,23,0,3.95,0.2,,3.2029985033202726,246.129,0.26333383,0.142446,177.24
2021,1,10,23,30,3.95,0.2,,3.2029985033202726,-309.73,0.3572142,0.15785,173.5
2021,1,11,0,0,3.95,0.2,,3.2029985033202726,-208.927,0.2881569,0.149409,180.674
2021,1,11,2,0,3.95,0.2,,3.2029985033202726,-311.357,0.30878505,0.156693,167.666
