,lon,lat
0,-6.435240747148559,36.99718665539395
1,-6.435235135723241,36.997186468201924
2,-6.435229522288912,36.997186340791096
3,-6.435223906907223,36.99718627132647
4,-6.435218289638233,36.99718625802062
5,-6.435217729700215,36.997186262180904
6,-6.435212670593355,36.99718629755805
7,-6.435207049802296,36.99718638905437
8,-6.4352014273133245,36.997186531073005
9,-6.435195803178193,36.99718672207375
10,-6.435190177446159,36.99718696059051
11,-6.435184550163868,36.9971872452351
12,-6.4351789213752415,36.9971875747002
13,-6.435173291121393,36.99718794776225
14,-6.4351676594405385,36.99718836328381
15,-6.435162026367931,36.99718882021567
16,-6.435156391935797,36.997189317598554
17,-6.435155329607591,36.99718941895133
18,-6.4351507563896355,36.99718984812749
19,-6.43514511960893,36.99719041538817
20,-6.435139481566406,36.99719102019186
21,-6.435133842281535,36.99719166195894
22,-6.435128201770606,36.99719234020452
23,-6.435122560046724,36.99719305453843
24,-6.435121513090216,36.997193193731064
25,-6.43511691741897,36.99719379576381
26,-6.435111273681634,36.99719457000129
27,-6.435105628770361,36.99719537916549
28,-6.4350999826855135,36.99719622324544
29,-6.435094335424448,36.99719710231952
30,-6.435094282362074,36.99719711090184
31,-6.435088687424384,36.99719800337835
32,-6.435083038256681,36.99719893917559
33,-6.435077387905805,36.997199910173315
34,-6.435071736357743,36.99720091678814
35,-6.435070703918927,36.99720110703823
36,-6.435066084012695,36.9972019471123
37,-6.435060430546283,36.99720301079725
38,-6.435054775844423,36.99720411123703
39,-6.435049580815087,36.99720515626116
40,-6.435049119929071,36.99720524777826
41,-6.435043463258511,36.99720640678496
42,-6.435037805295342,36.99720760424671
43,-6.435032146010521,36.99720884102732
44,-6.435030346953589,36.99720924633128
45,-6.435026485799219,36.99721010536876
46,-6.435020824421195,36.99721140441889
47,-6.435015161645363,36.99721274505315
48,-6.435012604875312,36.99721336865521
49,-6.43500949780817,36.9972141172607
50,-6.43500383282812,36.997215523466146
51,-6.43499816636426,36.99721697381376
52,-6.434996101560305,36.997217517762515
53,-6.434992498843815,36.99721845559191
54,-6.434986830050994,36.997219975220844
55,-6.434981159680915,36.99722154177141
56,-6.434980639777795,36.99722168938893
57,-6.434975488410231,36.99722313511096
58,-6.434969815576354,36.99722477495316
59,-6.434966097622713,36.99722588089885
60,-6.434964141350944,36.997226456190326
61,-6.434958465970885,36.99722817177419
62,-6.434952788851043,36.997229939113936
63,-6.4349523200007095,36.997230088938906
64,-6.434947110765002,36.997231735192976
65,-6.434941430946836,36.99723358279942
66,-6.434939247913812,36.99723431223364
67,-6.434935749851661,36.997235468391956
68,-6.434930067239149,36.997237399120834
69,-6.434926775359986,36.99723854849109
70,-6.4349243831130725,36.9972393748734
71,-6.434918697601962,36.99724139182528
72,-6.434914845309704,36.99724279647827
73,-6.434913010416958,36.99724345857044
74,-6.4349073218927035,36.99724556515216
75,-6.434903407083406,36.99724705509942
76,-6.434901631612794,36.99724772395908
77,-6.43489593994864,36.9972499239406
78,-6.434892415647505,36.99725132338089
79,-6.434890246528559,36.99725217615478
80,-6.434884551584084,36.99725447371266
81,-6.434881830879272,36.99725560045519
82,-6.434878854968572,36.997256820976816
83,-6.434873156588952,36.99725922071595
84,-6.434871616864456,36.997259885545795
85,-6.43486745671295,36.9972616649644
86,-6.434861754729212,36.99726417191063
87,-6.434861741300376,36.997264177954285
88,-6.434856051519143,36.99726671533109
89,-6.43485220547159,36.99726847770852
90,-6.434850346181627,36.997269322034974
91,-6.434844639125876,36.99727197984722
92,-6.434842955463399,36.99727278364272
93,-6.434838930357439,36.99727468860241
94,-6.434833978096755,36.99727709547194
95,-6.434833219448175,36.997277461037925
96,-6.434827506980337,36.99728027983065
97,-6.434825267489911,36.99728141306905
98,-6.434821792547058,36.99728315708492
99,-6.434816785662433,36.99728573561279
100,-6.434816075967958,36.99728609816686
101,-6.4348103577543005,36.99728908786539
102,-6.43480853687259,36.99729006319531
103,-6.434804637581303,36.99729213584285
104,-6.43480049089489,36.99729439516304
105,-6.434798915276516,36.99729524722924
106,-6.434793191022434,36.99729841659481
107,-6.434792634884376,36.99729873123823
108,-6.434787465100257,36.99730163557325
109,-6.434784968105956,36.99730307140503
110,-6.434781737091068,36.99730491662725
111,-6.434777460854048,36.99730741502111
112,-6.434776007027315,36.99730825879104
113,-6.4347702750003,36.997311659347844
114,-6.434770105388604,36.9973117619191
115,-6.434764541421435,36.99731510605766
116,-6.434762901965241,36.99731611210454
117,-6.434758805891446,36.997318610798686
118,-6.434755826614087,36.99732046505914
119,-6.434753068465049,36.9973221719426
120,-6.434748870413855,36.997324820589974
121,-6.434747329203102,36.99732578767857
122,-6.434742024571978,36.997329178506924
123,-6.43474158817275,36.99732945600861
124,-6.434735845645731,36.99733316884805
125,-6.434735282615819,36.99733353867004
126,-6.434730101632037,36.997336925899354
127,-6.434728633590784,36.997337900842446
128,-6.4347243560685685,36.997340729039436
129,-6.434722067229886,36.99734226480212
130,-6.434718609049292,36.997344575472454
131,-6.434715575560306,36.99734663037666
132,-6.434712860674603,36.997348462211335
133,-6.434709150764838,36.99735099739703
134,-6.434707111051165,36.99735238608256
135,-6.434702785175834,36.99735536569741
136,-6.434701360291692,36.997356343732754
137,-6.434696471265736,36.99735973511505
138,-6.434695608514653,36.997360331637196
139,-6.434690201634366,36.99736410548989
140,-6.434689855843933,36.9973643461101
141,-6.434684102460794,36.99736838175896
142,-6.434683968019303,36.99736847664327
143,-6.434678348571818,36.99737243243782
144,-6.4346777611239325,36.99737284837414
145,-6.434672594181876,36.997376498001714
146,-6.434671575933279,36.99737722057407
147,-6.434666839433853,36.99738057419978
148,-6.434665405384161,36.99738159309029
149,-6.434661084473394,36.99738465669915
150,-6.434659242408153,36.997385965769965
151,-6.434655329448155,36.99738874110714
152,-6.43465307990497,36.99739033845952
153,-6.434649574506994,36.99739282299537
154,-6.43464691071529,36.99739471100414
155,-6.434643819799111,36.9973968979253
156,-6.434640727593494,36.99739908324712
157,-6.434638065473146,36.99740096147511
158,-6.434634523180627,36.997403455029314
159,-6.4346323116762365,36.99740500926768
160,-6.434628289978029,36.99740782618855
161,-6.434626558553063,36.997409036999095
162,-6.434622020321939,36.9974121965591
163,-6.434620806244874,36.99741304046754
164,-6.4346157063594065,36.99741656597109
165,-6.434615054888521,36.997417015602046
166,-6.434609340025735,36.99742093425013
167,-6.434609304615514,36.99742095849057
168,-6.4346035558023305,36.997424857933765
169,-6.434602897131914,36.99742530087309
170,-6.4345978083524935,36.997428716801906
171,-6.434596381038537,36.997429665912605
172,-6.434592062364135,36.99743253217604
173,-6.434589783438988,36.997434029189044
174,-6.434586317940606,36.99743630098202
175,-6.434583094892408,36.99743839049822
176,-6.4345805751759,36.99744002042396
177,-6.434576305652511,36.99744274962931
178,-6.434574834154147,36.99744368799957
179,-6.4345694056585,36.99744710636474
180,-6.4345690949492065,36.99744730151201
181,-6.4345633579727375,36.997450848715665
182,-6.434562354942504,36.99745145984009
183,-6.434557623074793,36.99745433407163
184,-6.4345551574611175,36.99745581014091
185,-6.434551890185125,36.997457759669985
186,-6.4345478110559045,36.9974601572205
187,-6.434546159335542,36.997461124565035
188,-6.43454043058935,36.997464426873925
189,-6.434540299891123,36.99746450073633
190,-6.434534704511089,36.99746764980342
191,-6.434532556133109,36.99746883922134
192,-6.434528980541243,36.99747080999824
193,-6.434524619738043,36.997473173539596
194,-6.434523258670887,36.997473907724384
195,-6.434517539207698,36.99747693382976
196,-6.434516442131643,36.99747750264056
197,-6.434511822261269,36.9974798850546
198,-6.434507991765114,36.99748182584183
199,-6.4345061073693115,36.99748277515142
200,-6.4345003948025425,36.99748559606748
201,-6.434499262893333,36.99748614301913
202,-6.4344946847838775,36.99748834117216
203,-6.434490205619456,36.99749045309322
204,-6.434488976701818,36.997491028656356
205,-6.434483271134622,36.99749364131896
206,-6.434480787815333,36.99749475536919
207,-6.434477567738536,36.997496189386105
208,-6.43447186631434,36.997498678784474
209,-6.4344709966997025,36.99749904957051
210,-6.434466167438026,36.99750109238052
211,-6.434460769825992,36.99750333434649
212,-6.4344604701814445,36.99750345778412
213,-6.434454775538299,36.99750574543633
214,-6.434450051711422,36.997507608497074
215,-6.4344490824301195,36.99750798741846
216,-6.434443391686096,36.997510159065314
217,-6.434438818897692,36.99751187151475
218,-6.434437702454559,36.99751228571148
219,-6.434432015449418,36.99751434612115
220,-6.434427022637277,36.99751612234506
221,-6.434426329792759,36.99751636640943
222,-6.434420646333447,36.99751832132599
223,-6.434414963998911,36.99752024277618
224,-6.434414609622978,36.99752035983489
225,-6.434409283801004,36.997522100661655
226,-6.434403604710633,36.99752392559413
227,-6.43440151760972,36.99752458263779
228,-6.434397927298323,36.99752570060316
229,-6.434392251227435,36.99752743570261
230,-6.434387742548465,36.99752879066597
231,-6.434386576286047,36.99752913719657
232,-6.434380903026436,36.99753078865747
233,-6.43437523061524,36.997532414874435
234,-6.434373213268172,36.997532982379845
235,-6.434369559653296,36.997533997975395
236,-6.43436388983346,36.9975355470969
237,-6.434358220809495,36.997537072538115
238,-6.4343578998626025,36.9975371571323
239,-6.434352553443711,36.997538548649416
240,-6.434346886928748,36.99753999944635
241,-6.4343416707576875,36.99754131207727
242,-6.434341221305946,36.997541423699445
243,-6.434335557328988,36.9975427989904
244,-6.434329894237754,36.99754414792943
245,-6.43432434197508,36.997545443235076
246,-6.434324232099747,36.997545468508854
247,-6.434318571746976,36.99754673598064
248,-6.434312912439802,36.99754797234582
249,-6.434307254244683,36.99754917562778
250,-6.43430547978307,36.99754954122401
251,-6.434301597737588,36.997550328694544
252,-6.434295942684138,36.99755143851808
253,-6.434290288905505,36.997552510417904
254,-6.434284636442631,36.9975535431764
255,-6.434284366354762,36.997553590517235
256,-6.434278985936282,36.99755451773457
257,-6.434273336782034,36.997555452071
258,-6.434267688927855,36.997556347733784
259,-6.434262042325049,36.99755720617146
260,-6.4342596071634075,36.997557560950604
261,-6.434256397206562,36.997558020455486
262,-6.434250753364149,36.99755879678033
263,-6.434245110417675,36.99755954645302
264,-6.434239468190656,36.99756027472303
265,-6.434233826474206,36.997560987803624
266,-6.434230265102591,36.99756143225243
267,-6.434228185200592,36.997561687709634
268,-6.434222544216689,36.99756237899558
269,-6.434216902935797,36.997563079112254
270,-6.434211261046063,36.997563797335296
271,-6.434205618218688,36.997564543444305
272,-6.434200249953295,36.99756528898802
273,-6.434199974136639,36.99756532686877
274,-6.434194328905049,36.9975661444814
275,-6.434188681717741,36.997567020260504
276,-6.434183032239565,36.99756796417419
277,-6.4341773801503495,36.99756898574502
278,-6.4341759241458405,36.99756926877785
279,-6.4341717256077935,36.99757008028193
280,-6.434166068083389,36.99757126350397
281,-6.434160407200573,36.99757254661077
282,-6.434157045190864,36.997573366380315
283,-6.434154743091555,36.997573925669265
284,-6.434149075830372,36.99757539847674
285,-6.434143404948099,36.997576978979794
286,-6.434141514542578,36.997577536405394
287,-6.434137731077398,36.99757864836049
288,-6.434132054101101,36.99758041010315
289,-6.434127944904043,36.997581748846315
290,-6.434126374214907,36.99758225838642
291,-6.434120692207162,36.997584169762334
292,-6.434115486877989,36.997585985330666
293,-6.434115007836999,36.99758615139435
294,-6.434109322500761,36.9975881617512
295,-6.434103635706607,36.99759021546129
296,-6.434103585094755,36.997590233845685
297,-6.4340979491921075,36.997592260844776
298,-6.43409226236298,36.9975943155771
299,-6.434091790602136,36.99759448468027
300,-6.434086576909632,36.997596329381565
301,-6.434080892337937,36.997598316954885
302,-6.4340796888765714,36.99759872886789
303,-6.434075210022096,36.997600237425566
304,-6.434069529675664,36.997602099313546
305,-6.434066823965109,36.99760295654566
306,-6.434063852040272,36.99760388056166
307,-6.434058177340611,36.997605574487594
308,-6.434052630494777,36.99760715548359
309,-6.4340525052626205,36.997607190432866
310,-6.434046837006254,36.9976086927091
311,-6.43404117157861,36.99761011084773
312,-6.434036102900691,36.99761130392939
313,-6.434035509126958,36.99761144046927
314,-6.434029850358741,36.99761266053384
315,-6.4340241943688055,36.99761379796283
316,-6.434018541080337,36.99761485504142
317,-6.434015595845249,36.99761536629085
318,-6.43401289074265,36.99761582435506
319,-6.434007243214544,36.997616710103976
320,-6.434001597977459,36.99761752771134
321,-6.433995954888523,36.997618281426675
322,-6.433990313800309,36.99761897563514
323,-6.433987724839818,36.99761926935322
324,-6.433984674835095,36.997619606700525
325,-6.433979037768141,36.99762018130708
326,-6.433973402226974,36.997620710533035
327,-6.433967768075278,36.997621198432746
328,-6.433962135182568,36.99762164888724
329,-6.433956503424841,36.997622065584764
330,-6.433950872684936,36.997622452009914
331,-6.43394524285268,36.997622811439534
332,-6.43394469013613,36.997622844385916
333,-6.433939614086945,36.99762313914886
334,-6.433933986041736,36.997623445428175
335,-6.4339283586003555,36.99762373374822
336,-6.433922731680813,36.997624006547554
337,-6.433917105206775,36.99762426609647
338,-6.433911479107185,36.9976245145083
339,-6.433905853315869,36.99762475375114
340,-6.433900227771151,36.99762498565923
341,-6.433894602415482,36.99762521194419
342,-6.433888977195077,36.997625434205624
343,-6.43388335205958,36.99762565394115
344,-6.433877726961743,36.99762587255596
345,-6.433877243604304,36.99762589131011
346,-6.433872102044425,36.99762608580133
347,-6.433866477094959,36.997626300002054
348,-6.433860852056726,36.997626516842004
349,-6.4338552268927405,36.99762673742093
350,-6.433849601567793,36.99762696278611
351,-6.433843976048223,36.99762719393842
352,-6.433838350301745,36.99762743183805
353,-6.433832724297264,36.997627677409625
354,-6.433827098004713,36.99762793154733
355,-6.433821471394892,36.99762819511945
356,-6.433815844439325,36.99762846897277
357,-6.433810217110118,36.997628753936816
358,-6.43380761314948,36.99762889095024
359,-6.433804589506793,36.9976290470518
360,-6.433798961588974,36.99762934951842
361,-6.433793333220283,36.99762966539226
362,-6.433787704374088,36.99762999546537
363,-6.43378207502372,36.99763034053067
364,-6.433776445142391,36.99763070138471
365,-6.433770814703097,36.99763107883039
366,-6.433765183678542,36.99763147367948
367,-6.4337595520410416,36.997631886755045
368,-6.4337547658635446,36.9976322536342
369,-6.433753919806403,36.99763231758693
370,-6.43374828715675,36.99763276075887
371,-6.433742653813357,36.9976332245598
372,-6.43373701974632,36.99763370987864
373,-6.433731384925037,36.9976342176255
374,-6.433725749318138,36.99763474873291
375,-6.4337201128934645,36.99763530415721
376,-6.433714475618013,36.997635884879614
377,-6.433714451677011,36.997635887437994
378,-6.433708837808794,36.99763648147274
379,-6.43370319908661,36.99763710521303
380,-6.433697559414129,36.997637757210384
381,-6.433691918754578,36.997638438558226
382,-6.433686277070216,36.99763915037871
383,-6.433682139042642,36.99763969433713
384,-6.433680634427259,36.997639890702416
385,-6.433674990975633,36.99764065507085
386,-6.433669346384258,36.997641453329294
387,-6.433663700611313,36.99764228672109
388,-6.433658053614023,36.99764315651808
389,-6.433655174617005,36.9976436169341
390,-6.433652405561083,36.99764405770348
391,-6.433646756421065,36.997644991211686
392,-6.433641105926057,36.99764596500934
393,-6.433635454029528,36.997646980479864
394,-6.433632014866196,36.99764762183847
395,-6.433629800866103,36.99764803361975
396,-6.433624146492839,36.997649122731964
397,-6.433618490576452,36.99765025772701
398,-6.433612833067494,36.997651440075074
399,-6.433611683663893,36.997651687933974
400,-6.433607174309438,36.99765265956216
401,-6.433601513961507,36.99765392632143
402,-6.4335958518721075,36.99765524486047
403,-6.4335935384708325,36.99765580132065
404,-6.433590188295715,36.99765660761176
405,-6.43358452309011,36.99765801880408
406,-6.433578855992554,36.997659486249965
407,-6.433577110678938,36.997659951860996
408,-6.433573187325093,36.997661000372624
409,-6.433567516834096,36.9976625687137
410,-6.433562068969594,36.99766413238754
411,-6.43356184432595,36.99766419703018
412,-6.4335561702689485,36.99766587139643
413,-6.433550494080708,36.997667609129905
414,-6.433548180661764,36.997668337866635
415,-6.433544816059007,36.99766940137538
416,-6.43353913605751,36.99767125248401
417,-6.4335352357220374,36.99767256375447
418,-6.433533453986166,36.99767316513306
419,-6.43352777003519,36.99767513366592
420,-6.433523089826191,36.99767680692877
421,-6.43352208386633,36.99767716814033
422,-6.433516395855293,36.99767925738408
423,-6.433511624228937,36.997681064820675
424,-6.4335107055648,36.99768141439939
425,-6.433505013415576,36.997683626675396
426,-6.433500739752263,36.99768533528453
427,-6.4334993190121015,36.9976859059726
428,-6.433493622685537,36.99768824244341
429,-6.433490353699572,36.997689616531275
430,-6.433487924219152,36.99769064253199
431,-6.433482223720722,36.9976931030332
432,-6.43348039718106,36.99769390707056
433,-6.433476521290332,36.997695620970454
434,-6.43347081667434,36.99769820388551
435,-6.433470812807925,36.99769820566081
436,-6.433465110432988,36.99770083511914
437,-6.4334615520774765,36.997702511252676
438,-6.433459402116887,36.9977035280335
439,-6.433453691961943,36.997706275613545
440,-6.433452570707487,36.99770682288815
441,-6.433447980183581,36.997709071453336
442,-6.433443831539836,36.99771113976331
443,-6.433442266548479,36.99771192249021
444,-6.433436551347518,36.99771482007459
445,-6.433435302252404,36.99771546117889
446,-6.43343083471582,36.99771776018842
447,-6.4334269533028365,36.99771978649573
448,-6.4334251164953775,36.99772074752955
449,-6.43341939689739,36.99772377581781
450,-6.4334187615053695,36.997724115212215
451,-6.433413676233457,36.997726835787766
452,-6.433410699506944,36.99772844673653
453,-6.43340795427947,36.99772993410278
454,-6.43340275494706,36.99773278080129
455,-6.433402231135014,36.99773306780163
456,-6.4333965072242005,36.99773622427343
457,-6.43339490165727,36.99773711684029
458,-6.433390782427655,36.99773940706748
459,-6.4333871298527265,36.997741454641826
460,-6.433385056734852,36.99774261649659
461,-6.433379429331689,36.99774579398521
462,-6.43337933023507,36.99774584990595
463,-6.433373603411703,36.997749092922255
464,-6.433371775875921,36.99775013434644
465,-6.433367875967998,36.997752354369005
466,-6.433364171191948,36.99775447576242
467,-6.433362147953096,36.99775563278495
468,-6.433356607909255,36.997758818073706
469,-6.433356419430593,36.99775892627898
470,-6.43335069082471,36.99776222223749
471,-6.433349066641119,36.99776316086083
472,-6.433344961855663,36.9977655289793
473,-6.433341553178306,36.99776750424909
474,-6.4333392325187555,36.997768846644036
475,-6.433334065310072,36.99777184819066
476,-6.4333335028441505,36.997772174334784
477,-6.433327773122171,36.9977755034192
478,-6.433326590772213,36.99777619242016
479,-6.433322043219098,36.997778837873156
480,-6.433319133482876,36.9977805370224
481,-6.4333163130102085,36.99778218140505
482,-6.433311698186454,36.99778488210003
483,-6.4333105824926955,36.99778553409823
484,-6.433304851782087,36.9977888925177
485,-6.433304281121654,36.99778922757166
486,-6.433299120970983,36.997792253910056
487,-6.433296879799925,36.99779357338345
488,-6.433293389784771,36.997795626440464
489,-6.433289506676458,36.99779791980491
490,-6.43328765819314,36.99779901100988
491,-6.4332821653360375,36.99780226691361
492,-6.433281926160597,36.99780240867366
493,-6.43327619391714,36.99780581259314
494,-6.433274848650504,36.997806614555316
495,-6.433270461172886,36.99780923138736
496,-6.433267570901082,36.99781096303905
497,-6.4332647278271065,36.9978126680511
498,-6.433260338996817,36.99781531251433
499,-6.43325899382485,36.99781612421802
500,-6.433253259126092,36.997819601078085
501,-6.433253157126095,36.997819663071766
502,-6.433247523878291,36.99782309424677
503,-6.433246020671441,36.997824014611474
504,-6.433241787760152,36.99782661327686
505,-6.433238945744731,36.99782836748209
506,-6.433236050702593,36.99783016022211
507,-6.433231937120074,36.997832721786935
508,-6.433230312633696,36.99783373722056
509,-6.433224999288868,36.9978370776232
510,-6.43322457347879,36.99783734649217
511,-6.433218833265286,36.997840987221636
512,-6.433218130893396,36.99784143496151
513,-6.433213091849414,36.99784466368338
514,-6.433211338501478,36.99784579394402
515,-6.433207349083121,36.99784838027899
516,-6.43320462877545,36.99785015471488
517,-6.433201604883007,36.99785213948778
518,-6.433198004530138,36.99785451733501
519,-6.433195859163725,36.997855943847036
520,-6.433191468102799,36.997858881855024
521,-6.433190111838124,36.99785979594755
522,-6.4331850213559045,36.99786324831522
523,-6.433184362817423,36.9978636984285
524,-6.433178665690055,36.99786761674594
525,-6.433178612011419,36.997867653971426
526,-6.433172859376019,36.99787166388693
527,-6.433172398492649,36.99787198709064
528,-6.433167104762107,36.997875732608044
529,-6.433166224176166,36.99787635944483
530,-6.433161348072598,36.99787986302068
531,-6.433160143327336,36.997880733821226
532,-6.433155589215884,36.99788405784817
533,-6.433154155774433,36.997885110216124
534,-6.433149828100195,36.99788831981839
535,-6.433148261043654,36.997889488619265
536,-6.433144064633878,36.99789265165582
537,-6.4331424583979055,36.99789386901473
538,-6.433138298725651,36.99789705607381
539,-6.433136746875192,36.99789825138172
540,-6.4331325302848565,36.997901535767184
541,-6.433131125325779,36.99790263569536
542,-6.433126759221686,36.997906093405504
543,-6.433125592447521,36.997907021927496
544,-6.43312098544738,36.99791073162709
545,-6.433120146818833,36.997911410047365
546,-6.433115208874385,36.99791545303434
547,-6.433114786929055,36.997915800022305
548,-6.433109510516964,36.99792019180339
549,-6.433109429420204,36.99792026007937
550,-6.433104312331987,36.997924585277
551,-6.433103647016563,36.997925154791346
552,-6.433099194260847,36.997928980484
553,-6.433097861558047,36.9979301403037
554,-6.433094154675238,36.99793337738913
555,-6.43309207296171,36.997935219081725
556,-6.433089191968662,36.99793777595768
557,-6.433086281145857,36.99794039355361
558,-6.433084304570313,36.99794217615562
559,-6.433080486029829,36.99794566611665
560,-6.43307949095663,36.99794657795003
561,-6.433074749101746,36.997950981297066
562,-6.433074687534936,36.99795103910961
563,-6.433070068446492,36.997955385968226
564,-6.433068885596927,36.99795651444185
565,-6.433065456531462,36.99795979212671
566,-6.433063080112398,36.99796209518688
567,-6.433060912100355,36.99796419974535
568,-6.433057271000492,36.99796778374783
569,-6.433056433975666,36.997968608798644
570,-6.433052015786541,36.99797301914876
571,-6.433051458180318,36.9979735825287
572,-6.433047653174615,36.99797743070136
573,-6.433045641560856,36.99797949423474
574,-6.433043352995503,36.997981843604855
575,-6.433039821050098,36.99798552160045
576,-6.433039114402667,36.9979862578409
577,-6.433034927577162,36.99799067319701
578,-6.433033996544882,36.9979916676919
579,-6.433030793308213,36.9979950896903
580,-6.433028167941324,36.99799793559674
581,-6.433026717754539,36.99799950745403
582,-6.433022696806209,36.99800392639927
583,-6.43302233513584,36.9980043283934
584,-6.433018718648984,36.998008346270375
585,-6.433016497980051,36.99801085049226
586,-6.433014797041619,36.99801276736506
587,-6.4330109289274455,36.99801718961722
588,-6.4330106563803096,36.9980175046764
589,-6.433007099154832,36.99802161269898
590,-6.433004810138995,36.998024296819935
591,-6.433003324397574,36.998026036971126
592,-6.43299959801153,36.99803046228991
593,-6.432998959148744,36.998031230113654
594,-6.432995910730466,36.998034888454825
595,-6.432993103196763,36.99803831088266
596,-6.432992277473088,36.998039315788695
597,-6.4329886833928756,36.99804374397025
598,-6.43298724209458,36.99804554472886
599,-6.432985134274286,36.99804817312468
600,-6.432981635932505,36.99805260337782
601,-6.432981375673251,36.99805293667371
602,-6.432978168851502,36.99805703430735
603,-6.4329755036159035,36.99806049613609
604,-6.4329747548522,36.998061466385465
605,-6.432971375787682,36.9980658992195
606,-6.432969625706979,36.998068229523234
607,-6.43296804178233,36.99807033302852
608,-6.432964750222482,36.99807476775599
609,-6.432963741684007,36.99807614463658
610,-6.4329614948103595,36.99807920326561
611,-6.432958287751978,36.998083639821544
612,-6.432957851228246,36.998084250950455
