date,NDVI,EVI,EVI2,CLr,MNDVI,MNDWI,LSWI,NDII
2019-09-22,0.7757128,0.4554647,0.42771658,2.8480673,0.5572808,-0.57087266,0.2865977,0.56240547
2019-09-23,0.77712476,0.4521067,0.42606136,2.8500764,0.5574953,-0.57204175,0.28790078,0.56360143
2019-09-24,0.7784796,0.44948408,0.42493096,2.847779,0.55741614,-0.5729802,0.28934333,0.56516343
2019-09-25,0.77978146,0.4475034,0.42425454,2.8414838,0.55706567,-0.5736991,0.2909061,0.5670431
2019-09-26,0.7810345,0.44607136,0.42396125,2.8315,0.55646634,-0.5742097,0.29256976,0.56919205
2019-09-27,0.78224283,0.4450946,0.4239803,2.818137,0.55564046,-0.5745229,0.29431498,0.5715618
2019-09-28,0.78341055,0.4444798,0.4242408,2.8017035,0.5546105,-0.57465,0.29612246,0.57410395
2019-09-29,0.7845417,0.4441336,0.42467192,2.7825086,0.5533987,-0.574602,0.2979729,0.5767701
2019-09-30,0.7856406,0.4439627,0.42520285,2.7608616,0.5520275,-0.57439005,0.29984692,0.5795119
2019-10-01,0.78671116,0.44387373,0.42576274,2.7370718,0.55051935,-0.5740253,0.3017253,0.5822808
2019-10-02,0.78775764,0.44377333,0.42628077,2.711448,0.54889655,-0.57351875,0.30358863,0.5850285
2019-10-03,0.7887841,0.4435682,0.42668605,2.6842992,0.5471815,-0.5728816,0.3054177,0.5877066
2019-10-04,0.7897946,0.44316497,0.4269078,2.6559346,0.5453965,-0.57212496,0.30719307,0.5902666
2019-10-05,0.79079336,0.4424703,0.42687514,2.6266637,0.5435641,-0.5712599,0.30889556,0.5926601
2019-10-06,0.79178447,0.44139087,0.42651728,2.596795,0.54170644,-0.5702976,0.31050575,0.59483874
2019-10-07,0.79277205,0.43983334,0.42576334,2.566638,0.5398461,-0.56924915,0.3120044,0.5967541
2019-10-08,0.74741,0.39461112,0.40074137,2.3588388,0.50871897,-0.53303313,0.28962618,0.5525773
2019-10-09,0.6380407,0.28927177,0.34243733,1.9071388,0.43720305,-0.44853118,0.23425871,0.44480675
2019-10-10,0.5077011,0.16382325,0.27306724,1.3784901,0.35253406,-0.34869865,0.1678619,0.31588438
2019-10-11,0.39942786,0.058273476,0.21484715,0.9398446,0.28194755,-0.26649103,0.112395644,0.2082523
2019-10-12,0.35625792,0.012630379,0.18999314,0.75815433,0.2526792,-0.23486377,0.08981989,0.16435252
2019-10-13,0.47156882,0.26440865,0.30324817,1.0573604,0.32273042,-0.30062714,0.15603518,0.30956638
2019-10-14,0.59110534,0.5153649,0.4159415,1.372929,0.39521828,-0.36998302,0.22320326,0.45679215
2019-10-15,0.60318977,0.51087123,0.414034,1.4081919,0.40051305,-0.38183036,0.22622673,0.46279866
2019-10-16,0.61501354,0.50548255,0.41208652,1.443341,0.40567115,-0.39364496,0.22907743,0.46849835
2019-10-17,0.626468,0.4993439,0.4100945,1.4779058,0.41063076,-0.4053349,0.2317109,0.47382426
2019-10-18,0.6374444,0.49260032,0.40805352,1.5114154,0.4153302,-0.41680837,0.23408267,0.47870937
2019-10-19,0.64783394,0.48539683,0.40595907,1.5433995,0.4197076,-0.42797348,0.2361483,0.48308676
2019-10-20,0.6575281,0.47787848,0.40380666,1.5733875,0.42370126,-0.43873838,0.23786333,0.48688942
2019-10-21,0.66641796,0.4701903,0.4015918,1.6009089,0.42724937,-0.44901124,0.23918329,0.4900504
2019-10-22,0.6743949,0.46247733,0.39931005,1.6254929,0.43029016,-0.45870015,0.24006371,0.4925027
2019-10-23,0.68135023,0.45488462,0.3969569,1.6466691,0.4327619,-0.4677133,0.24046017,0.49417934
2019-10-24,0.68717515,0.44755718,0.39452782,1.663967,0.43460277,-0.4759588,0.24032818,0.49501336
2019-10-25,0.691761,0.44064006,0.39201844,1.6769159,0.435751,-0.4833448,0.23962328,0.49493778
2019-10-26,0.69499904,0.4342783,0.38942418,1.6850452,0.43614483,-0.48977944,0.23830102,0.4938856
2019-10-27,0.69678056,0.42861697,0.3867406,1.6878846,0.43572247,-0.49517086,0.23631696,0.49178988
2019-10-28,0.69699687,0.42380106,0.38396317,1.6849631,0.4344222,-0.49942723,0.2336266,0.48858362
2019-10-29,0.6955392,0.4199756,0.38108748,1.6758106,0.4321822,-0.50245667,0.23018552,0.48419988
2019-10-30,0.6932703,0.4166663,0.37816662,1.6635699,0.42948788,-0.5048793,0.22638564,0.4792587
2019-10-31,0.69111943,0.4133043,0.37525633,1.6516777,0.4268625,-0.5073726,0.22264567,0.4744201
2019-11-01,0.68907756,0.40989283,0.37235594,1.6401037,0.4243009,-0.50993043,0.21896137,0.46967727
2019-11-02,0.68713564,0.4064351,0.3694648,1.6288174,0.42179805,-0.5125468,0.21532845,0.46502322
2019-11-03,0.68528473,0.40293443,0.36658233,1.6177884,0.4193488,-0.51521564,0.21174264,0.46045104
2019-11-04,0.6835158,0.39939404,0.36370784,1.6069865,0.41694808,-0.5179309,0.20819968,0.4559538
2019-11-05,0.68181974,0.3958172,0.3608407,1.5963813,0.4145908,-0.5206867,0.2046953,0.4515246
2019-11-06,0.68018764,0.3922071,0.35798028,1.5859424,0.41227186,-0.52347684,0.2012252,0.4471565
2019-11-07,0.67861044,0.388567,0.35512593,1.5756392,0.40998614,-0.5262953,0.19778515,0.44284254
2019-11-08,0.6770792,0.38490015,0.35227698,1.5654417,0.40772858,-0.52913606,0.19437087,0.43857583
2019-11-09,0.6755848,0.38120985,0.34943286,1.5553193,0.40549406,-0.53199315,0.19097807,0.43434945
2019-11-10,0.6741183,0.37749928,0.34659287,1.5452416,0.40327752,-0.5348605,0.18760248,0.43015647
2019-11-11,0.6726706,0.37377173,0.34375638,1.5351784,0.4010738,-0.537732,0.18423985,0.42599
2019-11-12,0.6712328,0.37003043,0.34092277,1.5250993,0.3988779,-0.54060173,0.1808859,0.42184302
2019-11-13,0.6697959,0.36627865,0.33809137,1.5149738,0.39668465,-0.5434636,0.17753635,0.4177087
2019-11-14,0.6683507,0.36251956,0.33526158,1.5047715,0.394489,-0.5463115,0.17418694,0.41358006
2019-11-15,0.66688836,0.3587565,0.33243275,1.4944621,0.3922858,-0.54913956,0.17083341,0.4094502
2019-11-16,0.66539985,0.3549927,0.3296042,1.4840155,0.39007,-0.5519416,0.16747148,0.4053122
2019-11-17,0.66387606,0.35123134,0.3267753,1.4734008,0.3878365,-0.55471164,0.16409686,0.4011591
2019-11-18,0.6623081,0.34747574,0.32394546,1.4625881,0.38558018,-0.5574436,0.16070531,0.39698404
2019-11-19,0.66068685,0.3437291,0.321114,1.4515468,0.38329598,-0.56013155,0.15729254,0.39278004
2019-11-20,0.6590034,0.3399947,0.3182803,1.4402465,0.38097876,-0.56276935,0.15385428,0.38854018
2019-11-21,0.6572486,0.33627576,0.3154437,1.4286569,0.3786235,-0.565351,0.15038627,0.38425756
2019-11-22,0.65541357,0.33257556,0.31260353,1.4167477,0.37622502,-0.5678705,0.14688425,0.37992525
2019-11-23,0.65348923,0.3288973,0.30975923,1.4044883,0.37377828,-0.57032174,0.14334391,0.3755363
2019-11-24,0.65146655,0.32524428,0.3069101,1.3918486,0.3712782,-0.5726988,0.13976102,0.37108383
2019-11-25,0.6493366,0.32161972,0.3040555,1.378798,0.3687196,-0.5749955,0.13613127,0.36656085
2019-11-26,0.64709026,0.31802687,0.30119482,1.3653064,0.36609748,-0.5772059,0.13245043,0.3619605
2019-11-27,0.6447186,0.31446895,0.2983274,1.3513432,0.3634067,-0.5793239,0.1287142,0.35727584
2019-11-28,0.64221257,0.31094927,0.2954526,1.336878,0.36064214,-0.58134353,0.124918334,0.3524999
2019-11-29,0.63956314,0.307471,0.2925698,1.3218806,0.35779876,-0.58325875,0.121058546,0.34762582
2019-11-30,0.63676137,0.30403745,0.2896783,1.3063204,0.35487142,-0.58506346,0.11713056,0.34264663
2019-12-01,0.6337981,0.30065185,0.28677753,1.2901673,0.35185507,-0.5867517,0.11313012,0.33755544
2019-12-02,0.6306645,0.29731742,0.28386682,1.2733908,0.34874457,-0.5883174,0.10905295,0.3323453
2019-12-03,0.62735146,0.29403743,0.28094554,1.2559605,0.34553486,-0.5897545,0.10489477,0.3270093
2019-12-04,0.6238499,0.29081511,0.27801302,1.237846,0.3422208,-0.591057,0.10065133,0.32154047
2019-12-05,0.620151,0.28765374,0.27506867,1.2190171,0.3387974,-0.5922189,0.09631834,0.31593198
2019-12-06,0.61624557,0.28455657,0.2721118,1.1994433,0.3352594,-0.59323406,0.091891535,0.31017682
2019-12-07,0.6121246,0.2815268,0.2691418,1.1790942,0.33160186,-0.5940965,0.08736665,0.3042681
2019-12-08,0.60777926,0.2785677,0.266158,1.1579394,0.3278196,-0.5948002,0.08273941,0.29819885
2019-12-09,0.6032003,0.27568254,0.2631598,1.1359488,0.32390755,-0.5953391,0.078005545,0.29196224
2019-12-10,0.59837884,0.2728745,0.26014653,1.1130916,0.3198606,-0.5957072,0.07316078,0.28555125
2019-12-11,0.5933059,0.2701469,0.25711757,1.0893378,0.31567368,-0.5958984,0.06820086,0.27895904
2019-12-12,0.58797234,0.26750296,0.25407225,1.0646569,0.31134167,-0.59590673,0.06312149,0.2721786
2019-12-13,0.5823692,0.26494595,0.25100997,1.0390184,0.3068595,-0.59572613,0.057918422,0.26520306
2019-12-14,0.57648754,0.26247907,0.24793005,1.012392,0.30222204,-0.59535056,0.052587375,0.25802547
2019-12-15,0.5703183,0.26010558,0.24483187,0.9847475,0.29742423,-0.59477395,0.047124077,0.25063893
2019-12-16,0.5638524,0.25782874,0.24171479,0.9560544,0.29246098,-0.5939903,0.04152426,0.24303652
2019-12-17,0.5570809,0.25565183,0.23857817,0.9262822,0.28732717,-0.5929936,0.03578366,0.23521128
2019-12-18,0.54999477,0.25357804,0.23542137,0.89540076,0.28201768,-0.59177786,0.029897995,0.22715631
2019-12-19,0.542585,0.2516106,0.23224375,0.86337954,0.2765275,-0.59033686,0.023863003,0.21886466
2019-12-20,0.5348426,0.24975285,0.22904465,0.8301883,0.27085143,-0.58866477,0.017674407,0.21032944
2019-12-21,0.5267585,0.24800795,0.22582345,0.7957965,0.26498446,-0.5867554,0.011327942,0.20154372
