date,Tmed,Tmin,Tmax,Osc.,Prec.,PAcum,TH,TS
2019-01-26,2.295416666666682,-1.6899999999999977,4.089999999999975,5.779999999999973,0.22708333333333333,97.44229166666668,1.343036811556349,2.1299999999999955
2019-01-27,3.7237500000000203,2.4600000000000364,5.580000000000041,3.1200000000000045,0.03958333333333334,96.12229166666667,1.8983299082986749,3.1000000000000227
2019-01-28,-0.24499999999998914,-1.25,2.4600000000000364,3.7100000000000364,0.0,96.825625,-0.7782590867821251,-1.25
2019-01-29,0.015625000000017764,-1.3899999999999864,1.5600000000000023,2.9499999999999886,0.0,97.55333333333334,-0.12473349730079396,-0.19999999999998863
2019-01-30,-1.3997916666666537,-3.2999999999999545,0.7100000000000364,4.009999999999991,0.0,96.96958333333333,-1.493677387925169,-2.4599999999999795
2019-01-31,0.09958333333334224,-2.1000000000000227,2.2600000000000477,4.3600000000000705,0.0,97.05541666666666,-0.03550418261614127,-0.060000000000002274
2019-02-01,-1.3083333333333336,-2.1000000000000227,-1.009999999999991,1.0900000000000318,0.0,96.73395833333335,-0.620981719649355,-1.009999999999991
2019-02-02,-0.9377083333333202,-1.4599999999999795,-0.5600000000000023,0.8999999999999773,0.012500000000000002,97.096875,-0.5229472717518375,-0.8299999999999841
2019-02-03,-0.4797916666666519,-1.410000000000025,0.6499999999999773,2.0600000000000023,0.0,98.77916666666665,-0.5159319967898015,-0.8299999999999841
2019-02-04,0.9729166666666854,-1.2999999999999545,3.580000000000041,4.8799999999999955,0.0,99.77166666666666,-0.14434007811293703,-0.23999999999995225
2019-02-05,1.7272916666666802,1.1499999999999773,2.3000000000000114,1.150000000000034,0.0,99.79312499999999,0.8935722989984489,1.4800000000000182
2019-02-06,2.930625000000011,0.2300000000000182,6.020000000000039,5.7900000000000205,0.0,99.46854166666667,0.5587461650400095,0.9200000000000159
2019-02-07,4.3335416666666875,2.6299999999999955,6.220000000000027,3.590000000000032,0.0,98.33854166666667,2.263791106505802,4.210000000000036
2019-02-08,4.963750000000015,2.3500000000000227,6.610000000000014,4.259999999999991,0.0,98.35604166666667,2.5504470199829004,4.310000000000002
2019-02-09,6.53145833333335,4.460000000000036,9.110000000000014,4.649999999999977,0.006250000000000001,97.64041666666667,4.1216274803703925,7.180000000000007
2019-02-10,3.3302083333333505,2.1200000000000045,5.490000000000009,3.3700000000000045,0.44166666666666665,96.96020833333334,1.5771882740033942,2.5400000000000205
2019-02-11,3.104166666666688,1.2100000000000364,5.2000000000000455,3.990000000000009,0.03541666666666667,98.28583333333334,2.2300827779568504,3.6899999999999977
2019-02-12,2.6635416666666827,0.8999999999999773,4.580000000000041,3.6800000000000637,0.0,100.06916666666666,1.1130255619692135,1.839999999999975
2019-02-13,4.374166666666688,3.080000000000041,4.860000000000014,1.7799999999999727,0.0,100.56479166666666,2.927060780409065,4.860000000000014
2019-02-14,6.913750000000018,3.1899999999999977,11.07000000000005,7.880000000000052,0.0,100.676875,2.8886728328538833,4.939999999999998
2019-02-15,10.630000000000015,8.089999999999975,13.850000000000023,5.760000000000048,0.0,100.41770833333334,5.069427766407949,10.399999999999977
2019-02-16,11.849791666666675,8.779999999999973,14.79000000000002,6.010000000000048,0.0,99.749375,6.455474600600298,13.140000000000043
2019-02-17,10.856458333333352,7.930000000000007,14.230000000000018,6.300000000000011,0.0,99.481875,5.630818084186819,10.57000000000005
2019-02-18,11.449375000000012,9.399999999999977,14.200000000000045,4.800000000000068,0.0,99.01541666666667,5.860961669573676,11.310000000000002
2019-02-19,7.0500000000000105,4.550000000000011,9.54000000000002,4.990000000000009,0.020833333333333332,98.81541666666668,3.9759364143211755,6.75
2019-02-20,6.229791666666684,4.149999999999977,8.510000000000048,4.3600000000000705,0.0,99.35875,3.2628671207219733,5.510000000000048
2019-02-21,7.575000000000017,5.760000000000048,9.670000000000016,3.909999999999968,0.010416666666666666,99.63166666666666,4.2669955481646324,7.230000000000018
2019-02-22,3.1804166666666838,-1.509999999999991,7.57000000000005,9.080000000000041,0.016666666666666666,100.84104166666667,2.288638357035791,3.640000000000043
2019-02-23,-0.11354166666664867,-3.9399999999999977,3.3700000000000045,7.310000000000002,0.0,101.28145833333333,-1.5791496510190377,-2.6499999999999773
2019-02-24,7.48437500000002,0.7300000000000182,12.140000000000043,11.410000000000025,0.0,100.986875,2.6790466620315168,5.020000000000039
2019-02-25,10.66187500000001,7.939999999999998,14.060000000000002,6.1200000000000045,0.0,100.86062500000001,4.869138198007755,9.670000000000016
2019-02-26,9.917708333333348,5.730000000000018,13.700000000000045,7.970000000000027,0.0,100.50395833333333,3.800735992992861,7.110000000000014
2019-02-27,12.19812500000001,8.129999999999995,16.420000000000016,8.29000000000002,0.0,99.67833333333334,5.5090421058225525,10.800000000000011
2019-02-28,8.688125000000015,6.300000000000011,11.060000000000002,4.759999999999991,0.0,98.48291666666667,4.346211124756678,7.510000000000048
2019-03-01,5.362708333333348,2.6899999999999977,7.610000000000014,4.920000000000016,0.010416666666666666,98.47812499999999,4.378125805747987,6.970000000000027
2019-03-02,3.962916666666679,2.2900000000000205,5.970000000000027,3.680000000000007,0.0,98.618125,1.6187488041514644,2.7799999999999727
2019-03-03,9.417708333333351,6.32000000000005,10.54000000000002,4.21999999999997,0.004166666666666667,97.76083333333334,5.503844544292684,9.470000000000027
2019-03-04,8.439375000000018,5.07000000000005,13.520000000000039,8.449999999999989,0.06875,96.56041666666665,7.1838713068329305,13.260000000000048
2019-03-05,4.518750000000018,2.8500000000000227,6.460000000000036,3.6100000000000136,0.0625,97.58833333333332,3.1271051346749545,5.420000000000016
2019-03-06,6.917500000000011,2.089999999999975,10.939999999999998,8.850000000000023,0.010416666666666666,97.76020833333332,2.7281986324361727,4.550000000000011
2019-03-07,9.58500000000001,7.029999999999973,13.450000000000045,6.420000000000073,0.004166666666666667,96.85854166666667,6.733503842812681,12.29000000000002
2019-03-08,5.42020833333336,4.7000000000000455,7.339999999999975,2.6399999999999295,0.0,98.04979166666668,2.736793374547579,4.7000000000000455
2019-03-09,6.408541666666683,3.3600000000000136,11.850000000000023,8.490000000000009,0.13125,97.84541666666667,4.388471561985301,7.520000000000039
